category_id,period,papers
C0409,2020Q1,196
C0136,2020Q2,209
C0510,2020Q1,72
C0140,2020Q1,145
C0526,2020Q1,7
C0100,2020Q3,95
C0487,2020Q1,43
C0013,2020Q1,66
C0715,2020Q1,18
C0400,2020Q1,191
C0464,2020Q1,130
C0212,2020Q1,162
C0680,2020Q1,75
C0183,2021Q1,328
C0251,2021Q3,131
C0365,2020Q1,27
C0318,2020Q1,124
C0462,2020Q1,129
C0739,2020Q1,12
C0498,2020Q1,28
C0301,2020Q1,110
C0627,2020Q1,3
C0049,2020Q1,14
C0216,2020Q2,84
C0256,2020Q3,137
C0447,2020Q1,10
C0303,2020Q2,37
C0693,2020Q1,19
C0647,2020Q1,31
C0548,2020Q1,18
C0582,2020Q1,48
C0296,2020Q1,80
C0625,2020Q1,5
C0179,2020Q2,57
C0424,2020Q2,107
C0696,2020Q1,10
C0163,2020Q1,68
C0569,2020Q1,54
C0619,2020Q1,16
C0445,2020Q3,77
C0502,2020Q1,9
C0724,2020Q1,5
C0379,2020Q1,166
C0347,2020Q2,89
C0258,2020Q2,213
C0337,2020Q1,87
C0742,2020Q1,33
C0665,2020Q1,16
C0028,2020Q4,76
C0392,2020Q2,12
C0429,2020Q2,140
C0617,2020Q1,2
C0029,2020Q3,74
C0195,2020Q3,116
C0057,2020Q2,177
C0072,2020Q2,97
C0088,2020Q3,103
C0282,2020Q3,114
C0542,2020Q1,23
C0066,2020Q3,74
C0435,2024Q4,108
C0601,2020Q1,7
C0718,2020Q4,19
C0261,2020Q1,9
C0260,2020Q1,11
C0267,2020Q4,116
C0445,2021Q2,86
C0197,2020Q2,68
C0648,2020Q1,4
C0342,2020Q2,147
C0081,2020Q1,11
C0594,2020Q1,6
C0219,2020Q4,105
C0389,2021Q1,151
C0745,2020Q1,14
C0430,2024Q4,66
C0203,2020Q3,125
C0451,2020Q2,117
C0410,2020Q2,147
C0141,2021Q1,272
C0473,2020Q4,110
C0038,2021Q1,141
C0479,2020Q1,2
C0443,2021Q4,187
C0590,2020Q2,16
C0206,2020Q2,166
C0549,2020Q1,11
C0343,2020Q2,155
C0559,2020Q1,1
C0289,2020Q2,124
C0633,2021Q1,67
C0475,2021Q1,216
C0171,2020Q2,100
C0177,2020Q3,120
C0313,2020Q2,125
C0189,2020Q4,265
C0121,2020Q4,210
C0650,2020Q1,5
C0676,2020Q2,39
C0468,2020Q2,147
C0623,2020Q1,7
C0182,2020Q3,53
C0491,2020Q1,1
C0091,2020Q3,87
C0678,2020Q2,52
C0420,2020Q2,98
C0045,2020Q2,176
C0478,2020Q2,129
C0333,2021Q4,59
C0158,2020Q2,222
C0308,2020Q2,33
C0695,2020Q2,13
C0476,2020Q2,167
C0316,2020Q2,89
C0327,2020Q2,65
C0428,2020Q2,98
C0454,2020Q2,79
C0058,2020Q2,184
C0003,2020Q2,43
C0399,2020Q2,266
C0485,2020Q2,162
C0371,2020Q2,87
C0102,2020Q2,143
C0269,2020Q2,130
C0120,2020Q2,87
C0423,2020Q2,133
C0367,2020Q2,129
C0073,2020Q2,191
C0340,2020Q2,188
C0300,2020Q2,116
C0068,2020Q2,114
C0557,2020Q2,146
C0152,2020Q2,126
C0330,2020Q2,144
C0355,2020Q2,137
C0214,2020Q2,93
C0255,2020Q2,165
C0671,2020Q2,56
C0427,2020Q2,77
C0572,2020Q2,23
C0602,2020Q2,39
C0285,2020Q2,143
C0059,2020Q2,128
C0593,2020Q2,28
C0288,2020Q2,22
C0350,2020Q2,148
C0452,2020Q2,165
C0127,2020Q2,129
C0040,2020Q2,165
C0228,2021Q1,252
C0513,2020Q2,5
C0220,2020Q2,67
C0405,2020Q3,140
C0264,2020Q2,100
C0192,2022Q2,172
C0426,2020Q2,210
C0156,2021Q1,206
C0266,2020Q2,125
C0230,2020Q2,87
C0201,2020Q2,133
C0249,2020Q2,109
C0402,2020Q2,158
C0728,2020Q2,53
C0218,2020Q2,177
C0221,2020Q3,189
C0002,2020Q2,94
C0037,2020Q2,200
C0520,2020Q2,13
C0631,2020Q1,13
C0298,2020Q2,128
C0062,2020Q2,111
C0234,2020Q2,127
C0747,2020Q2,11
C0437,2020Q2,103
C0144,2020Q2,93
C0263,2020Q2,214
C0357,2020Q2,77
C0320,2020Q2,101
C0737,2020Q2,11
C0012,2020Q2,82
C0164,2020Q3,78
C0545,2020Q2,15
C0712,2020Q2,28
C0516,2020Q2,37
C0583,2020Q2,18
C0422,2020Q2,5
C0348,2020Q2,80
C0500,2020Q2,6
C0098,2020Q2,99
C0027,2020Q2,87
C0115,2020Q2,103
C0333,2021Q1,131
C0465,2020Q3,152
C0515,2020Q2,25
C0326,2020Q2,71
C0457,2020Q2,81
C0026,2020Q2,56
C0016,2020Q2,128
C0746,2020Q2,22
C0354,2021Q2,226
C0501,2020Q2,16
C0416,2020Q3,138
C0056,2020Q3,141
C0254,2020Q3,290
C0472,2020Q3,207
C0122,2020Q4,314
C0603,2020Q2,43
C0432,2020Q2,14
C0418,2020Q2,32
C0135,2020Q2,1
C0406,2020Q2,49
C0634,2020Q2,43
C0275,2020Q3,157
C0083,2020Q3,122
C0396,2021Q1,108
C0363,2020Q2,67
C0635,2020Q2,3
C0173,2020Q2,9
C0150,2020Q4,66
C0517,2020Q2,9
C0282,2022Q1,129
C0273,2020Q2,6
C0252,2020Q3,110
C0537,2021Q1,538
C0694,2020Q2,10
C0414,2020Q3,135
C0529,2020Q2,5
C0199,2020Q2,7
C0053,2020Q2,6
C0415,2020Q3,63
C0143,2020Q3,194
C0576,2020Q3,9
C0196,2020Q3,179
C0369,2020Q3,258
C0455,2020Q3,139
C0060,2020Q3,489
C0302,2020Q3,116
C0160,2020Q3,34
C0394,2020Q3,91
C0566,2020Q3,16
C0408,2020Q3,138
C0063,2020Q3,228
C0048,2020Q3,130
C0727,2020Q3,104
C0169,2020Q3,70
C0080,2020Q3,194
C0278,2020Q3,192
C0211,2020Q3,234
C0740,2020Q3,5
C0161,2020Q3,54
C0061,2020Q3,151
C0461,2020Q3,132
C0290,2020Q3,216
C0071,2020Q3,168
C0474,2020Q3,147
C0155,2020Q3,312
C0210,2020Q3,107
C0132,2020Q3,179
C0223,2022Q2,171
C0227,2021Q1,114
C0047,2020Q3,168
C0186,2020Q3,147
C0364,2020Q3,94
C0366,2020Q3,113
C0086,2020Q3,199
C0667,2020Q3,31
C0020,2020Q3,142
C0103,2020Q3,160
C0129,2020Q3,208
C0309,2020Q3,16
C0105,2020Q3,165
C0436,2020Q3,112
C0486,2020Q3,182
C0362,2020Q3,257
C0356,2020Q3,8
C0055,2020Q3,102
C0241,2020Q3,155
C0272,2020Q3,71
C0253,2020Q3,118
C0564,2020Q3,61
C0555,2020Q3,30
C0493,2020Q3,197
C0630,2020Q3,56
C0307,2020Q3,156
C0543,2020Q3,6
C0248,2020Q1,4
C0311,2020Q3,145
C0009,2020Q3,263
C0338,2020Q3,141
C0004,2020Q3,145
C0256,2021Q2,166
C0458,2020Q3,92
C0354,2020Q3,187
C0011,2020Q3,102
C0109,2020Q3,137
C0085,2020Q3,88
C0469,2020Q3,79
C0370,2020Q3,11
C0065,2020Q3,65
C0145,2020Q3,107
C0552,2020Q3,41
C0142,2020Q3,1
C0187,2020Q3,2
C0124,2020Q3,14
C0578,2020Q3,12
C0551,2020Q3,23
C0195,2021Q2,137
C0030,2020Q3,11
C0007,2020Q3,109
C0384,2020Q3,1
C0463,2020Q3,89
C0090,2020Q3,3
C0484,2020Q3,144
C0138,2020Q3,144
C0328,2021Q1,295
C0567,2020Q3,5
C0725,2020Q3,8
C0368,2020Q3,96
C0539,2020Q3,15
C0033,2021Q1,292
C0159,2020Q4,98
C0267,2022Q2,104
C0600,2020Q3,1
C0446,2020Q3,113
C0208,2020Q3,62
C0655,2020Q1,1
C0591,2020Q3,3
C0242,2020Q3,17
C0536,2020Q3,4
C0292,2020Q3,39
C0430,2021Q1,138
C0064,2020Q3,2
C0299,2020Q3,15
C0672,2020Q3,18
C0403,2020Q3,75
C0123,2021Q1,176
C0133,2022Q2,186
C0192,2020Q4,149
C0280,2020Q3,79
C0527,2020Q3,28
C0674,2020Q3,11
C0540,2020Q3,10
C0185,2020Q4,167
C0301,2020Q4,66
C0525,2020Q3,9
C0238,2020Q3,38
C0713,2023Q1,11
C0595,2020Q3,1
C0212,2020Q4,151
C0585,2020Q3,5
C0341,2020Q4,203
C0723,2021Q1,68
C0184,2020Q4,527
C0246,2020Q3,25
C0681,2020Q3,8
C0329,2020Q3,4
C0077,2020Q3,9
C0387,2020Q4,127
C0251,2021Q4,148
C0141,2021Q3,192
C0008,2020Q3,6
C0489,2020Q3,5
C0675,2020Q3,23
C0035,2020Q3,11
C0004,2021Q2,151
C0294,2020Q2,13
C0157,2020Q1,12
C0729,2020Q3,8
C0128,2021Q1,420
C0637,2020Q2,4
C0499,2020Q3,8
C0382,2021Q1,413
C0519,2020Q3,7
C0460,2020Q4,114
C0128,2021Q4,269
C0741,2020Q3,6
C0393,2020Q4,194
C0066,2023Q2,113
C0051,2020Q3,12
C0698,2020Q3,3
C0293,2020Q4,110
C0378,2020Q4,109
C0237,2021Q1,474
C0043,2020Q4,102
C0067,2020Q4,380
C0140,2020Q4,128
C0133,2020Q4,154
C0015,2020Q4,156
C0403,2021Q2,78
C0202,2020Q4,206
C0271,2020Q4,173
C0162,2020Q4,27
C0395,2020Q4,120
C0243,2020Q4,161
C0286,2020Q4,179
C0310,2020Q4,83
C0542,2020Q4,17
C0345,2020Q4,78
C0233,2020Q4,167
C0176,2020Q4,238
C0346,2021Q1,135
C0114,2020Q4,129
C0360,2020Q4,127
C0224,2020Q4,96
C0094,2020Q4,108
C0069,2020Q4,86
C0018,2024Q4,105
C0665,2020Q4,18
C0146,2020Q4,141
C0240,2020Q4,64
C0464,2020Q4,122
C0598,2020Q4,16
C0276,2020Q4,305
C0125,2020Q4,124
C0400,2020Q4,150
C0239,2020Q4,106
C0510,2020Q4,84
C0693,2020Q4,18
C0106,2020Q4,170
C0296,2020Q4,58
C0170,2020Q4,230
C0172,2020Q4,144
C0232,2020Q4,101
C0191,2020Q4,131
C0137,2020Q4,137
C0093,2020Q4,101
C0569,2020Q4,50
C0126,2020Q4,211
C0168,2020Q4,66
C0006,2020Q3,6
C0130,2020Q4,111
C0101,2020Q4,75
C0257,2020Q4,157
C0149,2020Q4,118
C0024,2020Q4,68
C0409,2020Q4,129
C0153,2020Q4,65
C0459,2020Q4,147
C0166,2020Q4,146
C0483,2020Q4,137
C0013,2020Q4,46
C0700,2020Q4,62
C0100,2024Q1,141
C0089,2020Q4,127
C0622,2020Q4,57
C0744,2020Q4,80
C0247,2020Q4,122
C0421,2020Q4,104
C0175,2020Q4,127
C0498,2020Q4,27
C0209,2021Q1,217
C0431,2020Q4,139
C0462,2020Q4,49
C0019,2020Q4,120
C0319,2020Q4,111
C0680,2020Q4,56
C0297,2020Q4,90
C0379,2020Q4,106
C0487,2020Q4,60
C0315,2020Q4,116
C0657,2020Q4,9
C0189,2024Q2,242
C0337,2020Q4,49
C0174,2020Q4,28
C0021,2020Q4,131
C0287,2020Q4,74
C0651,2020Q4,36
C0295,2020Q4,113
C0235,2020Q4,155
C0082,2020Q4,97
C0369,2021Q2,304
C0617,2020Q4,1
C0482,2021Q1,264
C0386,2020Q4,150
C0107,2020Q4,17
C0250,2020Q4,107
C0123,2021Q3,113
C0742,2020Q4,21
C0526,2020Q4,13
C0506,2021Q4,25
C0010,2020Q4,88
C0623,2020Q4,7
C0154,2021Q1,262
C0724,2020Q4,5
C0163,2020Q4,37
C0223,2020Q4,121
C0145,2021Q2,104
C0444,2020Q4,57
C0745,2020Q4,12
C0373,2020Q1,5
C0618,2020Q4,5
C0582,2020Q4,33
C0715,2020Q4,15
C0318,2020Q4,55
C0134,2021Q1,193
C0447,2020Q4,7
C0650,2020Q4,7
C0102,2023Q4,193
C0463,2021Q2,100
C0625,2020Q4,10
C0157,2020Q4,8
C0631,2020Q4,9
C0696,2020Q4,4
C0601,2020Q4,14
C0547,2020Q4,2
C0376,2020Q4,1
C0265,2020Q4,25
C0548,2020Q4,20
C0089,2022Q2,104
C0026,2023Q1,75
C0097,2020Q4,30
C0049,2020Q4,8
C0491,2020Q4,4
C0181,2020Q4,59
C0100,2021Q2,107
C0684,2020Q4,13
C0394,2024Q3,189
C0433,2020Q4,13
C0161,2021Q2,73
C0746,2023Q3,28
C0216,2023Q4,86
C0606,2020Q4,16
C0452,2023Q4,196
C0562,2020Q4,2
C0739,2020Q4,15
C0048,2022Q1,216
C0098,2023Q4,118
C0438,2020Q3,9
C0575,2020Q4,18
C0211,2021Q2,225
C0183,2021Q4,205
C0619,2020Q4,7
C0333,2021Q3,79
C0060,2022Q1,686
C0217,2021Q1,117
C0615,2020Q4,19
C0385,2021Q1,198
C0066,2022Q1,147
C0070,2021Q1,184
C0627,2020Q4,4
C0015,2024Q2,208
C0198,2021Q1,1
C0003,2023Q4,51
C0502,2020Q4,5
C0221,2022Q1,285
C0099,2020Q4,1
C0365,2020Q4,7
C0445,2024Q1,94
C0236,2021Q1,144
C0044,2021Q1,103
C0083,2021Q2,115
C0307,2021Q2,162
C0091,2021Q2,79
C0221,2021Q2,202
C0486,2021Q2,280
C0594,2020Q4,3
C0306,2021Q1,198
C0194,2021Q1,295
C0176,2026Q2,347
C0183,2021Q3,199
C0446,2022Q1,246
C0317,2021Q1,178
C0647,2020Q4,16
C0048,2021Q2,129
C0436,2021Q2,140
C0435,2021Q1,165
C0325,2020Q4,2
C0448,2021Q1,201
C0196,2021Q2,205
C0119,2020Q2,2
C0261,2020Q4,2
C0323,2021Q1,165
C0330,2023Q1,278
C0311,2023Q2,155
C0188,2021Q4,183
C0205,2021Q1,135
C0351,2020Q4,5
C0416,2022Q1,165
C0437,2023Q1,120
C0226,2021Q1,263
C0339,2021Q3,87
C0033,2021Q4,167
C0571,2020Q4,3
C0270,2021Q1,230
C0188,2021Q3,131
C0554,2021Q1,12
C0046,2021Q4,70
C0029,2021Q2,127
C0165,2021Q3,68
C0304,2021Q3,289
C0327,2023Q4,96
C0275,2021Q2,176
C0557,2023Q3,123
C0532,2021Q1,39
C0086,2021Q2,196
C0228,2021Q3,109
C0364,2021Q2,61
C0612,2020Q3,2
C0017,2021Q1,151
C0020,2021Q2,138
C0259,2021Q3,208
C0726,2021Q3,8
C0304,2021Q1,479
C0117,2021Q1,200
C0112,2021Q1,54
C0050,2021Q1,253
C0714,2021Q1,95
C0443,2021Q1,255
C0358,2021Q1,398
C0521,2021Q1,46
C0225,2021Q1,191
C0391,2021Q1,157
C0046,2021Q1,102
C0113,2021Q1,576
C0560,2021Q1,41
C0372,2021Q1,133
C0277,2021Q1,185
C0322,2021Q4,8
C0550,2021Q1,28
C0076,2021Q1,334
C0251,2021Q1,171
C0222,2021Q1,248
C0034,2021Q1,157
C0200,2021Q1,180
C0245,2021Q1,283
C0005,2021Q1,150
C0613,2021Q1,6
C0450,2021Q1,136
C0075,2021Q1,214
C0556,2021Q1,117
C0577,2021Q1,14
C0481,2021Q1,154
C0259,2021Q1,286
C0419,2021Q1,207
C0349,2021Q1,314
C0334,2021Q1,208
C0533,2021Q1,62
C0167,2021Q1,166
C0375,2021Q1,131
C0514,2021Q1,17
C0407,2021Q1,152
C0461,2021Q2,149
C0632,2021Q1,17
C0321,2021Q1,34
C0031,2021Q1,223
C0412,2021Q1,130
C0352,2021Q1,182
C0484,2021Q2,142
C0388,2021Q1,19
C0188,2021Q1,280
C0417,2021Q1,145
C0151,2021Q1,238
C0372,2021Q4,75
C0324,2021Q1,237
C0677,2021Q1,24
C0401,2021Q1,220
C0165,2021Q1,100
C0416,2021Q2,126
C0512,2021Q1,12
C0670,2021Q1,25
C0689,2021Q1,53
C0509,2021Q1,44
C0604,2021Q1,21
C0332,2021Q1,93
C0380,2021Q1,115
C0349,2021Q3,176
C0530,2021Q1,192
C0425,2021Q3,23
C0616,2021Q1,73
C0592,2021Q1,79
C0113,2021Q4,434
C0490,2021Q1,33
C0587,2021Q1,71
C0193,2021Q1,30
C0383,2021Q1,178
C0018,2021Q1,83
C0398,2021Q1,201
C0584,2021Q1,73
C0339,2021Q1,102
C0139,2021Q1,90
C0411,2021Q1,7
C0682,2021Q1,4
C0614,2021Q1,13
C0213,2021Q1,104
C0534,2021Q1,19
C0440,2021Q1,151
C0679,2021Q1,4
C0336,2021Q1,26
C0589,2021Q1,8
C0439,2021Q1,102
C0688,2021Q1,25
C0538,2021Q1,16
C0123,2021Q4,137
C0311,2021Q2,150
C0350,2023Q1,337
C0697,2021Q1,31
C0581,2021Q1,36
C0558,2021Q1,10
C0687,2021Q1,29
C0389,2021Q3,126
C0341,2022Q3,200
C0750,2021Q1,17
C0644,2021Q1,21
C0527,2022Q1,45
C0353,2021Q1,11
C0629,2020Q2,11
C0417,2021Q3,94
C0586,2021Q1,33
C0180,2021Q1,9
C0524,2021Q1,7
C0538,2021Q4,5
C0133,2024Q2,284
C0314,2021Q1,8
C0061,2021Q2,188
C0417,2021Q4,119
C0254,2021Q2,299
C0574,2021Q1,8
C0228,2021Q4,120
C0570,2021Q1,26
C0381,2021Q1,35
C0164,2021Q2,88
C0092,2021Q1,5
C0382,2021Q3,320
C0518,2021Q1,31
C0551,2021Q2,20
C0237,2021Q4,319
C0435,2021Q3,108
C0325,2020Q1,7
C0553,2021Q1,39
C0134,2021Q3,122
C0277,2021Q3,164
C0425,2021Q1,48
C0071,2021Q2,122
C0274,2021Q1,4
C0104,2021Q1,164
C0032,2021Q1,24
C0405,2021Q2,144
C0169,2021Q2,107
C0156,2021Q4,149
C0129,2021Q2,241
C0482,2021Q4,203
C0719,2021Q1,15
C0446,2021Q2,134
C0653,2021Q1,18
C0299,2021Q2,12
C0626,2021Q1,12
C0372,2021Q3,66
C0105,2021Q2,172
C0563,2021Q1,10
C0646,2020Q3,5
C0042,2021Q1,10
C0506,2021Q1,32
C0109,2021Q2,152
C0105,2022Q1,259
C0095,2021Q1,27
C0686,2021Q1,23
C0726,2021Q1,13
C0116,2021Q1,4
C0312,2021Q1,47
C0736,2021Q1,13
C0028,2022Q2,117
C0047,2021Q2,160
C0472,2021Q2,187
C0474,2021Q2,128
C0290,2021Q2,169
C0063,2021Q2,245
C0338,2021Q2,179
C0241,2021Q2,168
C0155,2021Q2,314
C0394,2022Q1,228
C0203,2021Q2,91
C0525,2021Q2,9
C0085,2021Q2,93
C0469,2021Q2,98
C0132,2021Q2,213
C0080,2021Q2,215
C0060,2021Q2,508
C0252,2021Q2,108
C0666,2021Q1,6
C0465,2021Q2,188
C0177,2021Q2,101
C0362,2021Q2,290
C0055,2021Q2,88
C0035,2021Q2,12
C0544,2021Q2,3
C0368,2021Q2,94
C0143,2021Q2,181
C0253,2021Q2,124
C0103,2021Q2,146
C0564,2021Q2,45
C0009,2021Q2,317
C0272,2021Q2,87
C0066,2021Q2,89
C0278,2021Q2,232
C0182,2021Q2,37
C0138,2021Q2,156
C0369,2022Q1,452
C0083,2022Q1,178
C0156,2021Q3,139
C0309,2021Q2,11
C0672,2021Q2,37
C0646,2021Q2,10
C0727,2021Q2,90
C0186,2021Q2,119
C0408,2021Q2,146
C0455,2021Q2,188
C0552,2021Q2,49
C0208,2021Q2,83
C0007,2021Q2,107
C0056,2021Q2,138
C0394,2021Q2,147
C0065,2021Q2,42
C0600,2021Q2,5
C0740,2021Q2,3
C0280,2021Q2,104
C0366,2021Q2,92
C0322,2021Q1,19
C0493,2021Q2,179
C0205,2021Q3,105
C0004,2022Q4,178
C0050,2021Q3,146
C0612,2021Q2,6
C0414,2021Q2,145
C0011,2021Q2,81
C0227,2021Q3,77
C0415,2021Q2,55
C0142,2021Q2,1
C0675,2021Q2,19
C0630,2021Q2,42
C0113,2021Q3,417
C0302,2021Q2,144
C0306,2021Q3,122
C0210,2021Q2,104
C0685,2021Q4,5
C0075,2021Q3,123
C0458,2021Q2,80
C0282,2021Q2,108
C0527,2021Q2,31
C0149,2025Q1,132
C0543,2021Q2,6
C0370,2021Q2,16
C0553,2021Q3,27
C0218,2025Q2,288
C0246,2021Q2,20
C0160,2021Q2,33
C0090,2021Q2,2
C0292,2021Q2,53
C0741,2021Q2,10
C0721,2021Q2,3
C0356,2021Q2,10
C0539,2021Q2,12
C0667,2021Q2,32
C0609,2021Q2,11
C0238,2021Q2,48
C0088,2021Q2,103
C0540,2021Q2,11
C0604,2021Q4,15
C0213,2021Q3,46
C0108,2021Q2,2
C0159,2022Q3,109
C0017,2021Q3,83
C0555,2021Q2,29
C0380,2021Q4,61
C0130,2022Q2,102
C0441,2021Q2,8
C0008,2021Q2,4
C0242,2021Q2,23
C0674,2021Q2,14
C0211,2022Q1,264
C0729,2021Q2,3
C0217,2021Q3,91
C0587,2021Q3,43
C0208,2022Q1,150
C0243,2022Q2,168
C0154,2021Q4,153
C0079,2021Q2,3
C0187,2021Q2,6
C0561,2021Q1,10
C0194,2021Q3,183
C0475,2021Q3,164
C0578,2021Q2,9
C0245,2021Q3,201
C0349,2021Q4,186
C0051,2021Q2,5
C0624,2021Q2,9
C0038,2021Q3,74
C0681,2021Q2,7
C0710,2021Q2,4
C0584,2021Q3,66
C0124,2021Q2,15
C0070,2021Q4,129
C0334,2021Q3,137
C0434,2021Q2,2
C0404,2021Q2,2
C0570,2021Q3,22
C0519,2021Q2,8
C0499,2021Q2,10
C0698,2021Q2,2
C0346,2021Q3,112
C0226,2021Q3,279
C0209,2021Q3,154
C0440,2021Q3,104
C0725,2021Q2,17
C0151,2021Q3,190
C0332,2021Q3,45
C0645,2021Q2,11
C0280,2022Q1,167
C0030,2021Q2,5
C0052,2021Q1,17
C0005,2021Q3,86
C0566,2021Q2,6
C0077,2021Q2,7
C0472,2022Q4,167
C0328,2021Q3,196
C0409,2022Q3,129
C0592,2021Q3,54
C0567,2021Q2,1
C0281,2021Q2,2
C0191,2022Q3,176
C0605,2021Q1,8
C0576,2021Q2,12
C0489,2021Q2,6
C0676,2023Q3,47
C0219,2022Q2,99
C0482,2021Q3,204
C0133,2022Q3,186
C0537,2021Q4,458
C0317,2021Q3,134
C0256,2022Q1,247
C0652,2021Q2,1
C0128,2021Q3,273
C0607,2021Q4,12
C0384,2021Q2,1
C0550,2021Q3,20
C0375,2021Q3,86
C0430,2021Q3,57
C0225,2021Q3,156
C0112,2021Q3,36
C0222,2021Q3,194
C0385,2021Q3,128
C0616,2021Q3,61
C0237,2021Q3,308
C0076,2021Q3,235
C0154,2021Q3,146
C0682,2021Q3,3
C0521,2021Q3,27
C0139,2021Q3,49
C0439,2021Q3,60
C0537,2021Q3,445
C0104,2021Q3,71
C0512,2021Q3,5
C0046,2021Q3,79
C0607,2021Q3,8
C0398,2021Q3,139
C0358,2021Q3,224
C0719,2021Q3,7
C0167,2021Q3,119
C0312,2021Q3,23
C0324,2021Q3,133
C0530,2021Q3,144
C0633,2021Q3,47
C0328,2021Q4,219
C0034,2021Q3,125
C0412,2021Q3,112
C0560,2021Q3,32
C0391,2021Q3,98
C0481,2021Q3,128
C0450,2021Q3,93
C0031,2021Q3,116
C0033,2021Q3,161
C0380,2021Q3,52
C0556,2021Q3,94
C0604,2021Q3,22
C0200,2021Q3,149
C0070,2021Q3,104
C0323,2021Q3,112
C0506,2021Q3,37
C0270,2021Q3,163
C0207,2021Q3,4
C0714,2021Q3,77
C0663,2021Q3,7
C0518,2021Q3,13
C0533,2021Q3,33
C0383,2021Q3,150
C0352,2021Q3,90
C0443,2021Q3,173
C0448,2021Q3,106
C0044,2021Q3,68
C0419,2021Q3,135
C0236,2021Q3,118
C0194,2021Q4,202
C0354,2022Q1,280
C0723,2021Q3,42
C0750,2021Q3,20
C0176,2022Q3,263
C0632,2021Q3,16
C0407,2021Q3,106
C0705,2021Q3,3
C0396,2021Q3,49
C0466,2021Q1,3
C0497,2021Q3,1
C0677,2021Q3,17
C0196,2022Q4,198
C0438,2021Q2,3
C0686,2021Q3,18
C0170,2022Q3,221
C0736,2021Q3,14
C0644,2021Q3,23
C0581,2021Q3,15
C0106,2022Q2,193
C0688,2021Q3,20
C0534,2021Q3,16
C0052,2021Q3,9
C0532,2021Q3,19
C0391,2021Q4,93
C0336,2021Q3,24
C0514,2021Q3,7
C0167,2021Q4,122
C0685,2021Q3,11
C0689,2021Q3,21
C0117,2021Q3,138
C0731,2021Q3,1
C0186,2022Q4,154
C0130,2022Q3,116
C0556,2021Q4,102
C0401,2021Q3,80
C0509,2021Q3,28
C0687,2021Q3,25
C0190,2021Q3,4
C0490,2021Q3,32
C0411,2021Q3,2
C0413,2021Q3,3
C0465,2022Q1,230
C0381,2021Q3,20
C0022,2021Q1,13
C0653,2021Q3,11
C0095,2021Q3,15
C0018,2021Q3,48
C0565,2021Q3,8
C0524,2021Q3,11
C0155,2022Q1,542
C0613,2021Q3,3
C0324,2021Q4,158
C0589,2021Q3,5
C0056,2022Q1,180
C0387,2022Q3,125
C0670,2021Q3,16
C0462,2022Q2,65
C0388,2021Q3,10
C0018,2021Q4,54
C0032,2021Q3,9
C0120,2023Q1,109
C0022,2021Q3,8
C0400,2022Q2,63
C0307,2022Q1,194
C0561,2021Q3,8
C0586,2021Q3,11
C0319,2022Q2,53
C0532,2021Q4,33
C0605,2021Q3,8
C0423,2023Q3,179
C0180,2021Q3,5
C0435,2021Q4,108
C0329,2021Q2,5
