category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0163,0,0,0,0,0,0,0,0,0,0.0
C0164,0,0,0,0,0,0,0,0,0,0.0
C0165,0,0,0,0,0,0,0,0,0,0.0
C0166,0,0,0,0,0,0,0,0,0,0.0
C0167,0,0,0,0,0,0,0,0,0,0.0
C0168,0,0,0,0,0,0,0,0,0,0.0
C0169,0,0,0,0,0,0,0,0,0,0.0
C0170,0,0,0,0,0,0,0,0,0,0.0
C0171,0,0,0,0,0,0,0,0,0,0.0
C0172,0,0,0,0,0,0,0,0,0,0.0
C0173,0,0,0,0,0,0,0,0,0,0.0
C0174,0,0,0,0,0,0,0,0,0,0.0
C0175,0,0,0,0,0,0,0,0,0,0.0
C0176,0,0,0,0,0,0,0,0,0,0.0
C0177,0,0,0,0,0,0,0,0,0,0.0
C0178,0,0,0,0,0,0,0,0,0,0.0
C0179,0,0,0,0,0,0,0,0,0,0.0
C0180,0,0,0,0,0,0,0,0,0,0.0
C0181,0,0,0,0,0,0,0,0,0,0.0
C0182,0,0,0,0,0,0,0,0,0,0.0
C0183,0,0,0,0,0,0,0,0,0,0.0
C0184,0,0,0,0,0,0,0,0,0,0.0
C0185,0,0,0,0,0,0,0,0,0,0.0
C0186,0,0,0,0,0,0,0,0,0,0.0
C0187,0,0,0,0,0,0,0,0,0,0.0
C0188,0,0,0,0,0,0,0,0,0,0.0
C0189,0,0,0,0,0,0,0,0,0,0.0
C0190,0,0,0,0,0,0,0,0,0,0.0
C0191,472,377,249,132,127,472,472,769,864,0.6388225647788416
C0192,0,0,0,0,0,0,0,0,0,0.0
C0193,0,0,0,0,0,0,0,0,0,0.0
C0194,0,0,0,0,0,0,0,0,0,0.0
C0195,0,0,0,0,0,0,0,0,0,0.0
C0196,0,0,0,0,0,0,0,0,0,0.0
C0197,0,0,0,0,0,0,0,0,0,0.0
C0198,0,0,0,0,0,0,0,0,0,0.0
C0199,0,0,0,0,0,0,0,0,0,0.0
C0200,0,0,0,0,0,0,0,0,0,0.0
C0201,0,0,0,0,0,0,0,0,0,0.0
C0202,0,0,0,0,0,0,0,0,0,0.0
C0203,0,0,0,0,0,0,0,0,0,0.0
C0204,0,0,0,0,0,0,0,0,0,0.0
C0205,0,0,0,0,0,0,0,0,0,0.0
C0206,0,0,0,0,0,0,0,0,0,0.0
C0207,0,0,0,0,0,0,0,0,0,0.0
C0208,0,0,0,0,0,0,0,0,0,0.0
C0209,0,0,0,0,0,0,0,0,0,0.0
C0210,0,0,0,0,0,0,0,0,0,0.0
C0211,0,0,0,0,0,0,0,0,0,0.0
C0212,0,0,0,0,0,0,0,0,0,0.0
C0213,0,0,0,0,0,0,0,0,0,0.0
C0214,0,0,0,0,0,0,0,0,0,0.0
C0215,0,0,0,0,0,0,0,0,0,0.0
C0216,0,0,0,0,0,0,0,0,0,0.0
C0217,0,0,0,0,0,0,0,0,0,0.0
C0218,0,0,0,0,0,0,0,0,0,0.0
C0219,0,0,0,0,0,0,0,0,0,0.0
C0220,0,0,0,0,0,0,0,0,0,0.0
C0221,0,0,0,0,0,0,0,0,0,0.0
C0222,0,0,0,0,0,0,0,0,0,0.0
C0223,0,0,0,0,0,0,0,0,0,0.0
C0224,0,0,0,0,0,0,0,0,0,0.0
C0225,0,0,0,0,0,0,0,0,0,0.0
C0226,517,621,640,580,449,517,517,1124,1400,0.5736180784825423
C0227,0,0,0,0,0,0,0,0,0,0.0
C0228,0,0,0,0,0,0,0,0,0,0.0
C0229,0,0,0,0,0,0,0,0,0,0.0
C0230,0,0,0,0,0,0,0,0,0,0.0
C0231,0,0,0,0,0,0,0,0,0,0.0
C0232,0,0,0,0,0,0,0,0,0,0.0
C0233,481,439,395,352,350,481,481,940,1198,0.502012420421076
C0234,0,0,0,0,0,0,0,0,0,0.0
C0235,0,0,0,0,0,0,0,0,0,0.0
C0236,0,0,0,0,0,0,0,0,0,0.0
C0237,0,0,0,0,0,0,0,0,0,0.0
C0238,0,0,0,0,0,0,0,0,0,0.0
C0239,0,0,0,0,0,0,0,0,0,0.0
C0240,0,0,0,0,0,0,0,0,0,0.0
C0241,0,0,0,0,0,0,0,0,0,0.0
C0242,0,0,0,0,0,0,0,0,0,0.0
C0243,0,0,0,0,0,0,0,0,0,0.0
C0244,0,0,0,0,0,0,0,0,0,0.0
C0245,0,0,0,0,0,0,0,0,0,0.0
C0246,295,238,172,149,134,295,295,525,663,0.41313342758763
C0247,0,0,0,0,0,0,0,0,0,0.0
C0248,0,0,0,0,0,0,0,0,0,0.0
C0249,0,0,0,0,0,0,0,0,0,0.0
C0250,0,0,0,0,0,0,0,0,0,0.0
C0251,0,0,0,0,0,0,0,0,0,0.0
C0252,0,0,0,0,0,0,0,0,0,0.0
C0253,0,0,0,0,0,0,0,0,0,0.0
C0254,843,847,773,666,559,843,843,1617,1931,0.5125252775333439
C0255,0,0,0,0,0,0,0,0,0,0.0
C0256,0,0,0,0,0,0,0,0,0,0.0
C0257,679,631,629,554,512,679,679,1307,1661,0.3928666395233566
C0258,0,0,0,0,0,0,0,0,0,0.0
C0259,797,802,690,631,642,797,797,1393,1674,0.5113927925883851
C0260,0,0,0,0,0,0,0,0,0,0.0
C0261,0,0,0,0,0,0,0,0,0,0.0
C0262,0,0,0,0,0,0,0,0,0,0.0
C0263,0,0,0,0,0,0,0,0,0,0.0
C0264,0,0,0,0,0,0,0,0,0,0.0
C0265,0,0,0,0,0,0,0,0,0,0.0
C0266,61,29,33,27,27,61,61,106,148,0.6019539674363606
C0267,0,0,0,0,0,0,0,0,0,0.0
C0268,0,0,0,0,0,0,0,0,0,0.0
C0269,0,0,0,0,0,0,0,0,0,0.0
C0270,0,0,0,0,0,0,0,0,0,0.0
C0271,0,0,0,0,0,0,0,0,0,0.0
C0272,0,0,0,0,0,0,0,0,0,0.0
C0273,0,0,0,0,0,0,0,0,0,0.0
C0274,0,0,0,0,0,0,0,0,0,0.0
C0275,0,0,0,0,0,0,0,0,0,0.0
C0276,0,0,0,0,0,0,0,0,0,0.0
C0277,0,0,0,0,0,0,0,0,0,0.0
C0278,333,312,296,270,236,333,333,673,862,0.5945122880163256
C0279,0,0,0,0,0,0,0,0,0,0.0
C0280,0,0,0,0,0,0,0,0,0,0.0
C0281,0,0,0,0,0,0,0,0,0,0.0
C0282,0,0,0,0,0,0,0,0,0,0.0
C0283,0,0,0,0,0,0,0,0,0,0.0
C0284,0,0,0,0,0,0,0,0,0,0.0
C0285,0,0,0,0,0,0,0,0,0,0.0
C0286,0,0,0,0,0,0,0,0,0,0.0
C0287,0,0,0,0,0,0,0,0,0,0.0
C0288,0,0,0,0,0,0,0,0,0,0.0
C0289,0,0,0,0,0,0,0,0,0,0.0
C0290,0,0,0,0,0,0,0,0,0,0.0
C0291,0,0,0,0,0,0,0,0,0,0.0
C0292,0,0,0,0,0,0,0,0,0,0.0
C0293,0,0,0,0,0,0,0,0,0,0.0
C0294,0,0,0,0,0,0,0,0,0,0.0
C0295,0,0,0,0,0,0,0,0,0,0.0
C0296,0,0,0,0,0,0,0,0,0,0.0
C0297,0,0,0,0,0,0,0,0,0,0.0
C0298,82,66,78,65,104,82,82,204,326,0.23962443688203017
C0299,0,0,0,0,0,0,0,0,0,0.0
C0300,0,0,0,0,0,0,0,0,0,0.0
C0301,0,0,0,0,0,0,0,0,0,0.0
C0302,0,0,0,0,0,0,0,0,0,0.0
C0303,0,0,0,0,0,0,0,0,0,0.0
C0304,0,0,0,0,0,0,0,0,0,0.0
C0305,0,0,0,0,0,0,0,0,0,0.0
C0306,0,0,0,0,0,0,0,0,0,0.0
C0307,0,0,0,0,0,0,0,0,0,0.0
C0308,0,0,0,0,0,0,0,0,0,0.0
C0309,0,0,0,0,0,0,0,0,0,0.0
C0310,0,0,0,0,0,0,0,0,0,0.0
C0311,0,0,0,0,0,0,0,0,0,0.0
C0312,0,0,0,0,0,0,0,0,0,0.0
C0313,0,0,0,0,0,0,0,0,0,0.0
C0314,0,0,0,0,0,0,0,0,0,0.0
C0315,0,0,0,0,0,0,0,0,0,0.0
C0316,0,0,0,0,0,0,0,0,0,0.0
C0317,0,0,0,0,0,0,0,0,0,0.0
C0318,0,0,0,0,0,0,0,0,0,0.0
C0319,0,0,0,0,0,0,0,0,0,0.0
C0320,0,0,0,0,0,0,0,0,0,0.0
C0321,0,0,0,0,0,0,0,0,0,0.0
C0322,0,0,0,0,0,0,0,0,0,0.0
C0323,0,0,0,0,0,0,0,0,0,0.0
C0324,0,0,0,0,0,0,0,0,0,0.0
C0325,0,0,0,0,0,0,0,0,0,0.0
C0326,0,0,0,0,0,0,0,0,0,0.0
C0327,0,0,0,0,0,0,0,0,0,0.0
C0328,0,0,0,0,0,0,0,0,0,0.0
C0329,0,0,0,0,0,0,0,0,0,0.0
C0330,270,259,208,190,143,270,270,529,668,0.581840587624336
C0331,0,0,0,0,0,0,0,0,0,0.0
C0332,0,0,0,0,0,0,0,0,0,0.0
C0333,0,0,0,0,0,0,0,0,0,0.0
C0334,0,0,0,0,0,0,0,0,0,0.0
C0335,0,0,0,0,0,0,0,0,0,0.0
C0336,345,289,230,187,164,345,345,655,797,0.50425195787287
C0337,0,0,0,0,0,0,0,0,0,0.0
C0338,0,0,0,0,0,0,0,0,0,0.0
C0339,0,0,0,0,0,0,0,0,0,0.0
C0340,0,0,0,0,0,0,0,0,0,0.0
C0341,0,0,0,0,0,0,0,0,0,0.0
C0342,0,0,0,0,0,0,0,0,0,0.0
C0343,0,0,0,0,0,0,0,0,0,0.0
C0344,0,0,0,0,0,0,0,0,0,0.0
C0345,0,0,0,0,0,0,0,0,0,0.0
C0346,0,0,0,0,0,0,0,0,0,0.0
C0347,0,0,0,0,0,0,0,0,0,0.0
C0348,0,0,0,0,0,0,0,0,0,0.0
C0349,0,0,0,0,0,0,0,0,0,0.0
C0350,0,0,0,0,0,0,0,0,0,0.0
C0351,0,0,0,0,0,0,0,0,0,0.0
C0352,0,0,0,0,0,0,0,0,0,0.0
C0353,0,0,0,0,0,0,0,0,0,0.0
C0354,0,0,0,0,0,0,0,0,0,0.0
C0355,498,510,448,519,514,498,498,1054,1478,0.3292918074070767
C0356,0,0,0,0,0,0,0,0,0,0.0
C0357,0,0,0,0,0,0,0,0,0,0.0
C0358,301,294,287,285,325,301,301,644,873,0.5062401181168051
C0359,0,0,0,0,0,0,0,0,0,0.0
C0360,0,0,0,0,0,0,0,0,0,0.0
C0361,0,0,0,0,0,0,0,0,0,0.0
C0362,0,0,0,0,0,0,0,0,0,0.0
C0363,0,0,0,0,0,0,0,0,0,0.0
C0364,0,0,0,0,0,0,0,0,0,0.0
C0365,0,0,0,0,0,0,0,0,0,0.0
C0366,0,0,0,0,0,0,0,0,0,0.0
C0367,0,0,0,0,0,0,0,0,0,0.0
C0368,0,0,0,0,0,0,0,0,0,0.0
C0369,0,0,0,0,0,0,0,0,0,0.0
C0370,0,0,0,0,0,0,0,0,0,0.0
C0371,0,0,0,0,0,0,0,0,0,0.0
C0372,0,0,0,0,0,0,0,0,0,0.0
C0373,0,0,0,0,0,0,0,0,0,0.0
C0374,0,0,0,0,0,0,0,0,0,0.0
C0375,0,0,0,0,0,0,0,0,0,0.0
C0376,0,0,0,0,0,0,0,0,0,0.0
C0377,0,0,0,0,0,0,0,0,0,0.0
C0378,0,0,0,0,0,0,0,0,0,0.0
C0379,0,0,0,0,0,0,0,0,0,0.0
C0380,0,0,0,0,0,0,0,0,0,0.0
C0381,456,280,214,168,135,456,456,740,885,0.4608025296115581
C0382,0,0,0,0,0,0,0,0,0,0.0
C0383,0,0,0,0,0,0,0,0,0,0.0
C0384,0,0,0,0,0,0,0,0,0,0.0
C0385,0,0,0,0,0,0,0,0,0,0.0
C0386,214,203,198,239,193,214,214,496,713,0.20854964909788554
C0387,300,345,366,251,366,300,300,670,852,0.42396606931372155
C0388,0,0,0,0,0,0,0,0,0,0.0
C0389,0,0,0,0,0,0,0,0,0,0.0
C0390,0,0,0,0,0,0,0,0,0,0.0
C0391,0,0,0,0,0,0,0,0,0,0.0
C0392,0,0,0,0,0,0,0,0,0,0.0
C0393,0,0,0,0,0,0,0,0,0,0.0
C0394,0,0,0,0,0,0,0,0,0,0.0
C0395,0,0,0,0,0,0,0,0,0,0.0
C0396,0,0,0,0,0,0,0,0,0,0.0
C0397,0,0,0,0,0,0,0,0,0,0.0
C0398,0,0,0,0,0,0,0,0,0,0.0
C0399,0,0,0,0,0,0,0,0,0,0.0
C0400,0,0,0,0,0,0,0,0,0,0.0
C0401,0,0,0,0,0,0,0,0,0,0.0
C0402,0,0,0,0,0,0,0,0,0,0.0
C0403,0,0,0,0,0,0,0,0,0,0.0
C0404,0,0,0,0,0,0,0,0,0,0.0
C0405,0,0,0,0,0,0,0,0,0,0.0
C0406,0,0,0,0,0,0,0,0,0,0.0
C0407,219,222,203,150,113,219,219,444,514,0.6266674320617363
C0408,149,119,130,78,86,149,149,337,422,0.35487442760679155
C0409,0,0,0,0,0,0,0,0,0,0.0
C0410,0,0,0,0,0,0,0,0,0,0.0
C0411,0,0,0,0,0,0,0,0,0,0.0
C0412,160,153,132,117,111,160,160,366,513,0.3914806270356865
C0413,0,0,0,0,0,0,0,0,0,0.0
C0414,0,0,0,0,0,0,0,0,0,0.0
C0415,0,0,0,0,0,0,0,0,0,0.0
C0416,0,0,0,0,0,0,0,0,0,0.0
C0417,217,124,116,79,53,217,217,355,402,0.4778986431121086
C0418,0,0,0,0,0,0,0,0,0,0.0
C0419,0,0,0,0,0,0,0,0,0,0.0
C0420,375,307,229,213,219,375,375,610,756,0.30642859230191943
C0421,0,0,0,0,0,0,0,0,0,0.0
C0422,0,0,0,0,0,0,0,0,0,0.0
C0423,0,0,0,0,0,0,0,0,0,0.0
C0424,0,0,0,0,0,0,0,0,0,0.0
C0425,0,0,0,0,0,0,0,0,0,0.0
C0426,0,0,0,0,0,0,0,0,0,0.0
C0427,0,0,0,0,0,0,0,0,0,0.0
C0428,0,0,0,0,0,0,0,0,0,0.0
C0429,0,0,0,0,0,0,0,0,0,0.0
C0430,0,0,0,0,0,0,0,0,0,0.0
C0431,0,0,0,0,0,0,0,0,0,0.0
C0432,0,0,0,0,0,0,0,0,0,0.0
C0433,0,0,0,0,0,0,0,0,0,0.0
C0434,0,0,0,0,0,0,0,0,0,0.0
C0435,99,89,64,58,36,99,99,238,317,0.2835802595685318
C0436,0,0,0,0,0,0,0,0,0,0.0
C0437,0,0,0,0,0,0,0,0,0,0.0
C0438,0,0,0,0,0,0,0,0,0,0.0
C0439,0,0,0,0,0,0,0,0,0,0.0
C0440,0,0,0,0,0,0,0,0,0,0.0
C0441,121,141,82,68,61,121,121,280,355,0.5478674591683281
C0442,0,0,0,0,0,0,0,0,0,0.0
C0443,0,0,0,0,0,0,0,0,0,0.0
C0444,0,0,0,0,0,0,0,0,0,0.0
C0445,0,0,0,0,0,0,0,0,0,0.0
C0446,0,0,0,0,0,0,0,0,0,0.0
C0447,0,0,0,0,0,0,0,0,0,0.0
C0448,0,0,0,0,0,0,0,0,0,0.0
C0449,0,0,0,0,0,0,0,0,0,0.0
C0450,0,0,0,0,0,0,0,0,0,0.0
C0451,0,0,0,0,0,0,0,0,0,0.0
C0452,0,0,0,0,0,0,0,0,0,0.0
C0453,0,0,0,0,0,0,0,0,0,0.0
C0454,0,0,0,0,0,0,0,0,0,0.0
C0455,0,0,0,0,0,0,0,0,0,0.0
C0456,0,0,0,0,0,0,0,0,0,0.0
C0457,0,0,0,0,0,0,0,0,0,0.0
C0458,0,0,0,0,0,0,0,0,0,0.0
C0459,0,0,0,0,0,0,0,0,0,0.0
C0460,0,0,0,0,0,0,0,0,0,0.0
C0461,0,0,0,0,0,0,0,0,0,0.0
C0462,0,0,0,0,0,0,0,0,0,0.0
C0463,0,0,0,0,0,0,0,0,0,0.0
C0464,0,0,0,0,0,0,0,0,0,0.0
C0465,0,0,0,0,0,0,0,0,0,0.0
C0466,0,0,0,0,0,0,0,0,0,0.0
C0467,0,0,0,0,0,0,0,0,0,0.0
C0468,0,0,0,0,0,0,0,0,0,0.0
C0469,0,0,0,0,0,0,0,0,0,0.0
C0470,0,0,0,0,0,0,0,0,0,0.0
C0471,0,0,0,0,0,0,0,0,0,0.0
C0472,225,224,230,262,239,225,225,509,750,0.24464842752549315
C0473,183,152,102,81,85,183,183,326,400,0.4026672263039267
C0474,0,0,0,0,0,0,0,0,0,0.0
C0475,0,0,0,0,0,0,0,0,0,0.0
C0476,0,0,0,0,0,0,0,0,0,0.0
C0477,0,0,0,0,0,0,0,0,0,0.0
C0478,0,0,0,0,0,0,0,0,0,0.0
C0479,0,0,0,0,0,0,0,0,0,0.0
C0480,0,0,0,0,0,0,0,0,0,0.0
C0481,571,464,522,393,444,571,571,1155,1504,0.39897919097469803
C0482,0,0,0,0,0,0,0,0,0,0.0
C0483,0,0,0,0,0,0,0,0,0,0.0
C0484,0,0,0,0,0,0,0,0,0,0.0
C0485,0,0,0,0,0,0,0,0,0,0.0
C0486,0,0,0,0,0,0,0,0,0,0.0
C0487,969,802,584,473,381,969,969,1556,1789,0.5475252265268284
C0488,80,50,33,43,26,80,80,145,190,0.5041116470893943
C0489,90,69,36,54,48,90,90,169,242,0.4466165150167176
C0490,270,226,226,176,213,270,270,622,864,0.3103785982661141
C0491,4,6,1,3,2,4,4,10,13,0.47989286202204706
C0492,0,9,2,3,0,0,0,10,12,0.6187689540276183
C0493,1507,1397,1187,1124,927,1507,1507,2464,2883,0.5663393082453525
C0494,11,0,0,0,0,11,11,11,11,0.603721353291282
C0495,15,4,7,3,3,15,15,25,30,0.34442248010376203
C0496,9,3,9,10,5,9,9,21,34,0.28354985882129957
C0497,52,9,23,9,16,52,52,81,104,0.33131737281777457
C0498,551,459,427,312,302,551,551,1187,1528,0.47527354953543194
C0499,79,67,68,62,60,79,79,178,250,0.36200177932784616
C0500,131,146,96,78,83,131,131,324,424,0.3566681222575662
C0501,570,424,297,226,189,570,570,897,1002,0.5329963269922363
C0502,60,33,41,27,49,60,60,119,171,0.2546600043368739
C0503,0,0,0,0,0,0,0,0,0,0.0
C0504,137,183,105,93,78,137,137,368,482,0.43038132141841456
C0505,1,1,0,1,5,1,1,2,8,0.09380189114391144
C0506,358,268,251,199,209,358,358,744,968,0.24452484793170615
C0507,12,1,9,3,1,12,12,22,26,0.2413300662083842
C0508,47,8,19,35,28,47,47,68,112,0.3579334265849147
C0509,215,176,203,245,216,215,215,489,774,0.25818971353217424
C0510,803,762,805,591,542,803,803,1507,1790,0.5721579412925006
C0511,4,1,0,0,1,4,4,5,6,0.621873331619639
C0512,132,110,90,85,53,132,132,284,345,0.3124899268387533
C0513,135,102,71,73,53,135,135,236,284,0.36765049030549873
C0514,136,109,60,49,50,136,136,237,292,0.4276440526244254
C0515,344,270,248,222,222,344,344,666,876,0.47797382977565867
C0516,313,362,296,256,272,313,313,700,923,0.5097241521993938
C0517,129,144,87,65,66,129,129,277,345,0.31818058396368804
