category_id,month,papers
C0153,2021-03,24
C0175,2021-03,27
C0210,2020-12,37
C0592,2020-08,14
C0051,2021-01,7
C0069,2021-03,39
C0242,2021-01,12
C0345,2021-03,17
C0404,2021-02,1
C0267,2021-03,45
C0061,2020-04,37
C0240,2021-03,21
C0030,2021-02,2
C0276,2021-03,95
C0146,2021-03,52
C0296,2021-03,17
C0024,2021-03,14
C0421,2021-03,27
C0177,2021-05,25
C0667,2020-09,7
C0729,2021-01,1
C0362,2020-12,60
C0065,2021-07,15
C0368,2021-07,18
C0445,2021-06,22
C0282,2021-06,27
C0483,2021-09,49
C0493,2021-06,47
C0164,2021-06,22
C0299,2021-01,9
C0543,2021-07,3
C0358,2021-04,65
C0681,2021-07,2
C0366,2020-12,28
C0587,2021-08,15
C0455,2021-05,32
C0310,2021-09,26
C0486,2021-05,53
C0688,2021-08,6
C0203,2021-06,16
C0616,2021-04,15
C0561,2021-08,4
C0663,2021-08,3
C0700,2021-11,26
C0250,2021-11,28
C0121,2021-11,58
C0647,2021-11,4
C0462,2021-11,21
C0586,2021-04,6
C0487,2021-11,21
C0241,2021-10,53
C0202,2021-09,61
C0433,2021-11,2
C0373,2021-09,1
C0150,2021-09,13
C0583,2022-02,7
C0027,2022-02,21
C0501,2022-02,7
C0454,2022-02,14
C0675,2021-06,6
C0288,2022-02,3
C0707,2022-02,4
C0094,2021-09,21
C0539,2020-01,8
C0102,2022-08,42
C0410,2022-08,46
C0269,2022-08,34
C0220,2022-08,20
C0515,2022-08,11
C0508,2022-08,1
C0285,2022-08,24
C0303,2022-08,12
C0414,2022-09,42
C0611,2022-08,2
C0030,2022-09,3
C0646,2022-12,1
C0090,2022-12,1
C0662,2022-07,4
C0035,2021-01,9
C0504,2023-01,8
C0224,2023-02,19
C0260,2023-04,1
C0711,2023-03,3
C0256,2023-05,42
C0149,2023-02,13
C0030,2023-05,3
C0296,2023-09,17
C0367,2023-06,45
C0024,2023-09,9
C0258,2023-06,86
C0240,2023-09,9
C0040,2023-06,94
C0067,2026-05,194
C0403,2023-10,11
C0307,2023-10,53
C0029,2023-10,28
C0254,2023-10,91
C0630,2023-10,12
C0241,2023-10,45
C0578,2023-10,5
C0484,2023-10,38
C0307,2024-01,112
C0630,2024-01,25
C0484,2024-01,125
C0254,2024-01,302
C0275,2024-01,155
C0241,2024-01,103
C0103,2024-01,99
C0578,2024-01,16
C0403,2024-01,22
C0292,2024-01,42
C0212,2024-05,53
C0742,2024-03,8
C0618,2020-05,2
C0460,2020-07,31
C0222,2020-08,53
C0546,2020-08,1
C0061,2020-12,49
C0564,2021-06,12
C0536,2021-06,3
C0370,2021-06,3
C0609,2021-06,5
C0195,2021-05,17
C0211,2021-05,59
C0740,2021-06,1
C0541,2021-04,6
C0741,2021-06,4
C0352,2021-04,10
C0578,2021-10,3
C0275,2021-10,33
C0630,2021-10,15
C0318,2021-09,19
C0029,2021-10,20
C0292,2021-10,3
C0553,2022-04,14
C0694,2022-08,3
C0525,2022-12,1
C0479,2023-04,1
C0414,2023-05,32
C0707,2023-03,2
C0404,2023-05,1
C0077,2023-05,1
C0535,2023-09,1
C0297,2020-07,28
C0341,2026-03,77
C0558,2022-03,2
C0093,2023-11,18
C0292,2023-10,12
C0439,2024-10,18
C0733,2024-01,1
C0016,2024-04,41
C0464,2024-03,43
C0254,2024-06,113
C0720,2024-03,6
C0315,2024-03,69
C0431,2024-03,52
C0717,2024-04,3
C0393,2023-11,54
C0748,2024-04,3
C0738,2023-06,1
C0232,2024-03,28
C0273,2024-04,2
C0473,2025-01,291
C0457,2024-09,19
C0542,2024-03,9
C0718,2024-05,8
C0395,2024-05,42
C0137,2024-05,51
C0223,2024-05,52
C0015,2024-03,55
C0569,2024-05,13
C0630,2024-06,8
C0606,2024-05,5
C0174,2024-05,11
C0118,2024-05,1
C0307,2024-06,55
C0292,2024-06,24
C0103,2024-06,34
C0275,2024-06,42
C0241,2024-06,56
C0010,2025-01,104
C0029,2024-06,27
C0060,2024-12,232
C0484,2024-06,49
C0016,2024-07,45
C0273,2024-07,4
C0375,2024-10,38
C0300,2024-09,42
C0682,2024-10,1
C0553,2024-10,35
C0269,2025-03,36
C0255,2025-02,55
C0430,2024-10,14
C0216,2024-09,22
C0485,2025-02,43
C0666,2024-10,1
C0239,2025-01,75
C0636,2024-09,10
C0274,2024-10,1
C0583,2024-11,7
C0454,2024-11,15
C0027,2024-11,15
C0501,2024-11,12
C0423,2024-11,75
C0378,2025-01,160
C0684,2025-01,67
C0459,2025-01,140
C0415,2024-12,17
C0179,2024-11,13
C0650,2025-01,9
C0172,2025-04,40
C0194,2026-07,91
C0083,2024-12,52
C0160,2024-12,17
C0098,2025-02,23
C0478,2025-02,76
C0712,2025-02,25
C0252,2024-12,44
C0172,2024-08,28
C0330,2025-07,120
C0286,2025-05,78
C0002,2025-07,84
C0622,2025-05,15
C0548,2025-05,5
C0487,2026-05,61
C0235,2025-05,38
C0631,2025-05,6
C0280,2025-11,72
C0254,2025-08,134
C0693,2025-05,5
C0351,2025-05,10
C0350,2025-03,81
C0534,2022-03,4
C0594,2022-05,1
C0618,2022-05,1
C0726,2022-06,1
C0077,2022-09,1
C0404,2022-09,1
C0079,2022-12,1
C0498,2023-02,10
C0678,2023-01,16
C0265,2023-02,11
C0739,2023-02,3
C0582,2023-02,8
C0655,2020-06,1
C0260,2023-02,1
C0320,2023-06,58
C0206,2023-06,62
C0115,2023-06,38
C0516,2023-06,14
C0406,2023-06,13
C0249,2023-06,30
C0201,2023-07,29
C0294,2023-07,6
C0656,2023-07,2
C0308,2023-01,13
C0140,2023-11,32
C0168,2023-11,11
C0028,2023-11,42
C0665,2023-11,6
C0390,2023-11,2
C0711,2023-12,1
C0399,2024-02,55
C0676,2024-02,17
C0452,2024-02,41
C0747,2024-02,7
C0426,2024-02,63
C0127,2024-02,55
C0230,2024-02,30
C0557,2024-02,34
C0309,2020-04,2
C0220,2025-03,17
C0502,2020-07,4
C0745,2020-07,4
C0032,2020-08,2
C0416,2020-12,26
C0489,2020-12,2
C0626,2021-04,3
C0584,2021-04,13
C0604,2021-04,3
C0532,2021-04,6
C0322,2021-04,1
C0736,2021-04,3
C0472,2021-05,23
C0347,2025-07,22
C0041,2021-01,1
C0733,2021-10,1
C0329,2021-06,2
C0677,2021-08,3
C0293,2026-05,128
C0337,2026-05,34
C0121,2026-05,172
C0218,2026-06,56
C0433,2026-05,12
C0462,2026-05,10
C0126,2026-03,105
C0647,2026-05,5
C0250,2026-05,69
C0172,2026-01,135
C0113,2026-07,99
C0349,2026-07,51
C0144,2026-06,56
C0005,2026-07,63
C0601,2026-01,5
C0382,2026-07,73
C0623,2026-01,38
C0339,2026-07,93
C0117,2026-07,68
C0424,2026-06,45
C0336,2026-07,14
C0705,2026-07,1
C0001,2023-01,3
C0130,2025-09,53
C0272,2025-11,38
C0013,2026-03,26
C0514,2026-07,6
C0315,2026-02,68
C0434,2022-09,1
C0466,2026-07,3
C0605,2026-07,5
C0696,2026-02,4
C0696,2024-03,5
C0373,2025-09,1
C0593,2024-09,31
C0695,2024-09,8
C0102,2025-03,58
C0588,2024-07,1
C0133,2025-09,72
C0090,2024-12,4
C0600,2024-12,11
C0079,2024-12,2
C0285,2025-03,47
C0601,2025-04,3
C0410,2025-03,31
C0515,2025-03,10
C0343,2025-12,84
C0454,2025-06,21
C0077,2021-02,1
C0006,2021-05,1
C0133,2025-10,78
C0303,2025-03,8
C0107,2025-04,5
C0045,2025-07,42
C0423,2025-06,72
C0603,2025-07,18
C0179,2025-06,26
C0403,2025-08,14
C0578,2025-08,6
C0483,2025-10,62
C0202,2025-10,76
C0310,2025-10,29
C0130,2025-10,58
C0354,2025-11,57
C0474,2025-11,46
C0278,2025-11,98
C0238,2025-11,21
C0408,2025-11,43
C0299,2025-11,9
C0342,2025-07,34
C0623,2025-04,9
C0501,2025-06,19
C0201,2025-07,33
C0294,2025-07,7
C0371,2025-07,21
C0483,2025-09,49
C0057,2025-07,55
C0656,2025-07,6
C0027,2025-06,23
C0454,2026-04,25
C0635,2025-07,1
C0257,2026-03,47
C0583,2025-06,5
C0103,2025-08,38
C0464,2026-02,59
C0662,2025-07,2
C0029,2025-08,28
C0241,2025-08,75
C0484,2025-08,34
C0744,2026-03,40
C0307,2025-08,51
C0275,2025-08,51
C0318,2025-10,17
C0094,2025-10,31
C0150,2025-10,30
C0373,2025-10,1
C0526,2025-10,4
C0318,2025-09,20
C0063,2025-11,119
C0150,2025-09,24
C0327,2025-12,59
C0289,2025-12,27
C0242,2025-11,6
C0703,2025-11,1
C0179,2026-04,55
C0471,2020-02,1
C0336,2020-11,4
C0512,2020-11,1
C0434,2021-02,1
C0565,2021-04,1
C0614,2021-04,1
C0207,2021-08,1
C0064,2021-12,1
C0710,2021-12,1
C0441,2021-12,1
C0713,2024-02,5
C0608,2024-02,4
C0107,2024-08,4
C0623,2024-08,11
C0559,2024-08,1
C0601,2024-08,2
C0288,2024-11,5
C0525,2024-12,3
C0400,2026-03,63
C0646,2024-12,2
C0027,2026-04,21
C0292,2025-08,14
C0261,2025-05,2
C0724,2025-05,7
C0630,2025-08,9
C0444,2026-03,35
C0423,2026-04,67
C0073,2025-12,68
C0012,2025-12,35
C0298,2025-12,50
C0039,2025-12,9
C0634,2025-12,26
C0428,2025-12,81
C0711,2025-06,5
C0288,2025-06,6
C0202,2025-09,54
C0094,2025-09,40
C0310,2025-09,14
C0729,2025-11,4
C0096,2025-11,5
C0035,2025-11,3
C0135,2025-12,2
C0107,2026-01,17
C0015,2026-02,69
C0431,2026-02,64
C0232,2026-02,46
C0542,2026-02,16
C0427,2025-12,23
C0651,2026-03,15
C0571,2026-03,4
C0162,2026-03,9
C0715,2026-03,8
C0287,2026-03,53
C0737,2025-12,5
C0016,2026-08,65
C0700,2026-05,26
C0746,2026-06,6
C0588,2026-08,2
C0526,2021-09,1
C0051,2025-11,4
C0559,2026-01,4
C0157,2026-03,2
C0748,2026-08,2
C0717,2026-08,1
C0501,2026-04,24
C0244,2025-05,1
C0707,2025-06,1
C0526,2025-09,4
C0660,2025-12,4
C0531,2025-12,3
C0664,2025-12,1
C0742,2026-02,2
C0549,2026-02,2
C0720,2026-02,3
C0325,2026-02,1
C0288,2026-04,6
C0583,2026-04,7
C0707,2026-04,1
C0500,2026-06,3
C0359,2026-04,1
C0654,2023-09,1
C0512,2026-07,1
C0273,2026-08,1
C0578,2024-06,4
C0748,2024-07,1
C0359,2024-11,1
C0707,2024-11,1
C0711,2024-11,1
C0611,2025-03,1
C0666,2022-04,1
C0526,2022-10,2
C0517,2023-06,1
C0545,2023-06,2
C0613,2020-08,1
C0694,2025-03,1
C0221,2021-12,65
C0085,2021-12,19
C0486,2021-10,29
C0242,2021-06,9
C0176,2021-11,68
C0072,2024-02,74
C0341,2022-01,124
C0257,2022-01,87
C0744,2022-01,56
C0400,2022-01,53
C0455,2021-10,37
C0126,2022-01,148
C0282,2021-01,75
C0287,2022-01,44
C0164,2021-01,50
C0013,2022-01,19
C0205,2021-04,34
C0444,2022-01,18
C0275,2021-05,35
C0675,2021-01,25
C0715,2022-01,6
C0651,2022-01,18
C0162,2022-01,20
C0554,2022-04,2
C0251,2022-04,35
C0165,2022-04,12
C0389,2022-04,16
C0521,2022-04,10
C0270,2022-04,52
C0226,2022-04,100
C0306,2022-04,33
C0323,2022-04,35
C0520,2022-02,1
C0321,2022-04,6
C0670,2022-04,7
C0254,2021-05,71
C0719,2022-04,5
C0736,2022-03,4
C0418,2022-02,9
C0063,2021-06,68
C0340,2022-02,40
C0678,2022-02,13
C0067,2022-05,144
C0250,2022-05,26
C0487,2022-05,21
C0121,2022-05,56
C0571,2022-01,3
C0700,2022-05,21
C0293,2022-05,47
C0647,2022-05,8
C0337,2022-05,7
C0067,2020-05,135
C0318,2020-07,11
C0363,2020-02,20
C0156,2020-08,26
C0369,2020-04,82
C0070,2020-11,22
C0174,2020-03,9
C0408,2021-06,42
C0414,2020-01,71
C0462,2020-05,17
C0030,2020-01,5
C0304,2021-04,75
C0237,2020-11,96
C0382,2022-06,97
C0339,2022-06,33
C0113,2022-06,98
C0117,2022-06,44
C0194,2022-06,72
C0336,2022-06,8
C0005,2022-06,30
C0157,2022-01,6
C0349,2022-06,55
C0042,2022-06,2
C0605,2022-06,2
C0514,2022-06,3
C0016,2022-07,28
C0114,2021-11,37
C0186,2021-07,45
C0512,2022-06,2
C0462,2022-05,15
C0648,2022-01,1
C0191,2021-11,47
C0211,2021-10,72
C0297,2021-09,33
C0212,2022-11,32
C0223,2022-11,64
C0297,2022-10,42
C0460,2022-10,34
C0387,2022-10,36
C0395,2022-11,42
C0137,2022-11,44
C0569,2022-11,9
C0718,2022-11,5
C0606,2022-11,8
C0311,2022-09,39
C0138,2022-09,53
C0174,2022-11,5
C0143,2022-09,51
C0555,2022-12,13
C0463,2022-12,32
C0405,2022-12,47
C0364,2022-12,35
C0099,2022-10,1
C0725,2022-12,7
C0468,2023-03,66
C0340,2023-03,52
C0520,2023-03,4
C0027,2023-01,62
C0678,2023-03,7
C0001,2023-03,3
C0504,2023-03,2
C0423,2023-01,85
C0179,2023-01,40
C0235,2023-02,53
C0418,2023-03,4
C0288,2023-01,19
C0501,2023-01,19
C0454,2023-01,43
C0172,2020-06,41
C0235,2023-04,52
C0622,2023-04,26
C0286,2023-04,65
C0548,2023-04,5
C0724,2023-04,3
C0631,2023-04,3
C0693,2023-04,4
C0351,2023-04,2
C0016,2023-07,38
C0155,2023-08,125
C0066,2023-08,21
C0368,2023-08,17
C0681,2023-08,4
C0543,2023-08,3
C0065,2023-08,7
C0058,2023-06,64
C0177,2023-10,28
C0011,2023-05,43
C0576,2022-09,4
C0108,2023-08,1
C0448,2021-08,27
C0431,2023-09,42
C0015,2023-09,49
C0232,2023-09,29
C0315,2023-09,64
C0696,2023-09,2
C0464,2023-09,34
C0742,2023-09,7
C0308,2023-12,5
C0468,2023-12,67
C0340,2023-12,38
C0195,2023-10,41
C0001,2023-12,3
C0678,2023-12,7
C0661,2023-12,2
C0520,2023-12,7
C0552,2023-05,19
C0211,2023-10,66
C0455,2023-10,50
C0129,2023-10,50
C0094,2020-07,40
C0212,2020-03,27
C0266,2020-02,34
C0037,2020-02,35
C0326,2020-02,18
C0178,2020-02,17
C0395,2020-03,39
C0264,2020-02,31
C0420,2020-02,19
C0152,2020-02,40
C0256,2020-01,100
C0068,2020-02,24
C0214,2020-02,22
C0392,2020-02,4
C0513,2020-02,1
C0569,2020-03,14
C0137,2020-03,33
C0223,2020-03,41
C0602,2020-02,11
C0293,2020-05,35
C0718,2020-03,4
C0404,2020-01,2
C0700,2020-05,17
C0121,2020-05,49
C0250,2020-05,25
C0487,2020-05,11
C0446,2020-04,24
C0333,2021-04,13
C0354,2021-06,64
C0338,2020-12,33
C0601,2020-06,1
C0155,2020-09,91
C0368,2020-09,18
C0183,2021-04,49
C0553,2020-10,3
C0150,2020-07,21
C0143,2021-02,49
C0375,2020-10,21
C0430,2020-10,18
C0564,2021-01,25
C0439,2020-10,16
C0317,2020-08,31
C0200,2020-08,39
C0682,2020-10,1
C0202,2020-07,67
C0666,2020-10,1
C0486,2023-10,81
C0353,2020-08,1
C0034,2020-11,32
C0154,2020-11,35
C0188,2020-11,38
C0075,2020-11,36
C0130,2020-07,22
C0133,2020-07,41
C0310,2020-07,15
C0380,2020-11,15
C0369,2020-12,72
C0077,2020-01,3
C0311,2021-02,32
C0169,2021-02,25
C0727,2021-02,20
C0645,2021-02,2
C0460,2021-09,21
C0138,2021-02,40
C0011,2021-02,23
C0055,2021-02,22
C0741,2021-01,5
C0472,2023-10,46
C0493,2021-01,165
C0552,2021-02,9
C0585,2021-01,2
C0052,2020-11,3
C0091,2021-07,20
C0696,2021-03,4
C0370,2021-01,9
C0182,2021-02,12
C0209,2021-04,22
C0319,2021-11,48
C0290,2021-01,104
C0446,2020-12,29
C0576,2021-02,2
C0449,2021-01,4
C0048,2020-12,30
C0038,2020-08,19
C0029,2021-05,47
C0124,2020-12,3
C0492,2021-02,1
C0431,2021-03,55
C0015,2021-03,48
C0464,2021-03,26
C0203,2021-01,51
C0232,2021-03,23
C0720,2021-03,3
C0445,2021-01,44
C0468,2022-02,40
C0315,2021-03,44
C0542,2021-03,9
C0329,2021-01,9
C0292,2021-05,11
C0609,2021-01,8
C0278,2021-06,67
C0403,2021-05,24
C0223,2024-08,52
C0047,2021-07,46
C0280,2021-06,31
C0241,2021-05,37
C0346,2021-08,29
C0667,2021-07,7
C0017,2021-04,24
C0519,2021-07,1
C0509,2021-08,9
C0050,2021-08,44
C0328,2021-08,52
C0123,2021-08,29
C0245,2021-08,68
C0334,2021-08,26
C0570,2021-08,6
C0556,2021-08,31
C0550,2021-08,7
C0227,2021-08,13
C0484,2021-05,28
C0716,2021-08,3
C0644,2021-08,8
C0581,2021-08,6
C0337,2020-05,10
C0630,2021-05,16
C0360,2021-11,54
C0295,2021-11,20
C0219,2021-11,21
C0598,2021-11,5
C0618,2021-11,1
C0169,2022-09,56
C0615,2021-11,2
C0195,2021-10,30
C0504,2022-02,3
C0661,2022-02,2
C0474,2021-06,30
C0308,2022-02,4
C0358,2022-03,60
C0626,2022-03,5
C0001,2022-02,1
C0302,2020-12,31
C0483,2020-07,47
C0387,2021-09,39
C0312,2021-08,12
C0129,2021-10,75
C0425,2020-11,4
C0065,2020-09,12
C0103,2021-05,39
C0066,2020-09,9
C0238,2021-06,11
C0255,2022-08,46
C0485,2022-08,50
C0478,2022-08,57
C0098,2022-08,25
C0712,2022-08,8
C0273,2022-07,1
C0532,2022-03,8
C0686,2022-04,6
C0324,2022-04,32
C0055,2022-09,27
C0727,2022-09,27
C0287,2023-11,18
C0552,2022-09,25
C0566,2022-12,8
C0624,2022-12,1
C0539,2022-09,5
C0645,2022-09,4
C0261,2023-04,2
C0169,2023-05,61
C0143,2023-05,48
C0576,2023-05,11
C0055,2023-05,29
C0138,2023-05,54
C0727,2023-05,28
C0311,2023-05,27
C0451,2023-06,30
C0120,2023-06,14
C0026,2023-06,11
C0542,2023-09,4
C0273,2023-07,2
C0195,2024-01,178
C0129,2024-01,153
C0177,2024-01,74
C0211,2024-01,155
C0472,2024-01,125
C0212,2024-08,39
C0455,2024-01,93
C0342,2024-04,42
C0057,2024-04,45
C0201,2024-04,34
C0434,2020-01,4
C0048,2020-04,24
C0124,2020-04,4
C0020,2020-04,45
C0302,2020-04,29
C0338,2020-04,31
C0007,2020-04,24
C0433,2020-05,3
C0632,2020-08,5
C0687,2020-08,4
C0577,2020-08,2
C0740,2021-01,1
C0007,2020-12,29
C0536,2021-01,1
C0299,2021-06,5
C0051,2021-06,2
C0272,2021-06,21
C0307,2021-05,28
C0729,2021-06,1
C0652,2021-07,2
C0472,2021-10,34
C0177,2021-10,24
C0006,2021-10,1
C0187,2021-06,1
C0352,2022-03,25
C0584,2022-03,19
C0586,2022-03,3
C0541,2022-03,1
C0190,2022-03,1
C0653,2022-04,4
C0544,2022-12,3
C0674,2022-12,5
C0182,2023-05,9
C0308,2023-03,4
C0486,2024-01,185
C0645,2023-05,1
C0549,2023-09,2
C0136,2023-06,50
C0720,2023-09,3
C0142,2020-01,2
C0647,2020-05,1
C0681,2020-09,1
C0543,2020-09,2
C0745,2021-09,5
C0604,2022-03,5
C0322,2022-03,1
C0616,2022-03,17
C0614,2022-03,1
C0248,2022-01,2
C0126,2023-11,65
C0418,2023-12,8
C0744,2023-11,37
C0504,2023-12,2
C0257,2023-11,64
C0276,2024-03,89
C0240,2024-03,9
C0175,2024-03,38
C0342,2024-07,40
C0201,2024-07,26
C0294,2024-04,10
C0341,2023-11,56
C0330,2024-04,78
C0267,2024-03,61
C0371,2024-07,26
C0371,2024-04,32
C0045,2024-04,49
C0002,2024-04,60
C0504,2024-11,6
C0662,2024-04,3
C0603,2024-04,14
C0347,2024-04,14
C0129,2024-06,52
C0270,2024-10,67
C0137,2024-08,66
C0330,2024-07,81
C0486,2025-08,85
C0053,2024-02,1
C0635,2024-04,3
C0656,2024-04,7
C0045,2024-07,51
C0455,2024-06,50
C0172,2024-05,38
C0559,2024-05,3
C0189,2025-01,301
C0345,2024-03,16
C0623,2024-05,8
C0712,2025-03,25
C0296,2024-03,16
C0226,2024-10,92
C0211,2024-06,68
C0472,2024-06,40
C0195,2024-06,62
C0486,2024-06,108
C0177,2024-06,25
C0424,2024-09,22
C0122,2025-01,368
C0468,2024-11,102
C0569,2024-08,19
C0057,2024-07,59
C0002,2024-07,72
C0153,2024-03,20
C0347,2024-07,13
C0635,2024-07,4
C0662,2024-07,3
C0603,2024-07,25
C0218,2024-09,54
C0324,2024-10,31
C0251,2024-10,74
C0521,2024-10,16
C0389,2024-10,39
C0323,2024-10,35
C0670,2024-10,5
C0306,2024-10,24
C0468,2025-06,122
C0485,2025-03,37
C0719,2024-10,5
C0165,2024-10,11
C0496,2024-10,1
C0653,2024-10,3
C0301,2025-01,36
C0555,2024-12,15
C0340,2025-06,37
C0321,2024-10,8
C0554,2024-10,3
C0746,2024-09,7
C0686,2024-10,5
C0267,2026-02,94
C0170,2025-05,81
C0478,2025-03,94
C0678,2024-11,8
C0106,2025-01,318
C0674,2024-12,5
C0271,2025-01,140
C0101,2025-01,66
C0405,2024-12,59
C0627,2025-01,11
C0421,2024-03,18
C0212,2025-04,23
C0003,2024-02,7
C0463,2024-12,46
C0223,2025-04,55
C0725,2024-12,7
C0547,2025-01,3
C0215,2025-01,1
C0097,2025-01,17
C0285,2025-02,39
C0410,2025-02,19
C0102,2025-02,48
C0515,2025-02,8
C0350,2025-02,38
C0220,2025-02,17
C0694,2025-02,11
C0303,2025-02,11
C0269,2025-02,26
C0611,2025-02,3
C0364,2024-12,33
C0146,2024-03,59
C0159,2025-05,36
C0386,2025-05,40
C0498,2025-05,19
C0224,2025-05,42
C0582,2025-05,10
C0460,2025-09,24
C0265,2025-05,12
C0149,2025-05,10
C0739,2025-05,7
C0379,2025-05,23
C0638,2022-03,1
C0096,2021-06,1
C0433,2022-05,1
C0011,2022-09,32
C0182,2022-09,5
C0286,2023-02,72
C0711,2023-01,5
