category_id,month,papers
C0671,2024-03,30
C0651,2024-11,19
C0532,2024-06,20
C0606,2023-01,9
C0616,2024-06,24
C0504,2023-11,9
C0737,2023-11,4
C0509,2023-10,6
C0574,2024-01,7
C0711,2023-09,2
C0744,2024-04,48
C0728,2025-01,162
C0726,2024-01,5
C0723,2023-08,26
C0678,2024-05,15
C0658,2024-01,1
C0715,2024-07,11
C0386,2023-01,32
C0739,2024-07,14
C0668,2024-01,3
C0487,2024-04,46
C0387,2024-04,22
C0542,2024-04,13
C0622,2024-04,24
C0651,2024-04,9
C0598,2024-04,21
C0473,2024-04,5
C0606,2024-04,6
C0647,2024-04,2
C0526,2024-04,3
C0569,2024-04,20
C0684,2024-04,26
C0386,2024-04,17
C0547,2024-04,3
C0233,2024-04,21
C0615,2024-04,10
C0739,2024-04,5
C0631,2024-04,8
C0700,2024-04,18
C0407,2024-06,9
C0680,2024-04,18
C0498,2024-04,9
C0553,2022-12,15
C0718,2024-04,7
C0572,2024-08,20
C0537,2023-05,188
C0257,2024-04,34
C0572,2024-03,17
C0191,2024-04,14
C0619,2024-04,5
C0715,2024-04,6
C0644,2024-06,6
C0582,2024-04,11
C0548,2024-04,6
C0745,2024-04,6
C0122,2024-04,5
C0647,2024-07,10
C0634,2023-04,16
C0693,2024-04,5
C0657,2024-04,3
C0510,2023-01,66
C0575,2024-04,10
C0648,2024-04,2
C0694,2023-11,7
C0627,2024-04,2
C0412,2024-06,8
C0720,2024-04,9
C0257,2024-07,42
C0497,2024-01,4
C0650,2024-04,1
C0575,2024-09,8
C0742,2024-04,10
C0672,2024-10,20
C0060,2024-10,226
C0713,2025-01,33
C0534,2024-06,18
C0728,2024-05,49
C0549,2024-04,3
C0498,2023-06,12
C0712,2024-05,20
C0537,2024-06,223
C0387,2024-07,17
C0623,2024-04,7
C0680,2024-07,26
C0598,2024-07,25
C0420,2024-08,61
C0726,2020-01,8
C0330,2024-08,10
C0542,2025-07,24
C0481,2024-06,40
C0696,2024-04,5
C0559,2024-04,1
C0626,2024-01,15
C0556,2024-06,79
C0665,2024-04,10
C0676,2024-03,20
C0572,2025-04,14
C0594,2024-04,1
C0593,2024-03,30
C0502,2024-04,1
C0724,2024-04,1
C0728,2025-04,63
C0593,2024-05,36
C0518,2024-06,8
C0723,2024-06,18
C0661,2024-05,1
C0572,2024-05,13
C0355,2024-05,25
C0330,2024-05,13
C0743,2024-05,14
C0590,2024-05,8
C0545,2024-05,5
C0557,2024-05,42
C0529,2024-05,10
C0676,2024-05,17
C0550,2023-05,7
C0671,2024-05,22
C0717,2024-05,1
C0642,2024-05,18
C0602,2024-05,36
C0501,2024-05,14
C0517,2024-05,3
C0569,2025-07,21
C0530,2024-06,60
C0737,2024-05,1
C0695,2024-05,8
C0747,2025-01,90
C0636,2024-05,9
C0582,2024-07,10
C0500,2024-05,9
C0513,2024-05,3
C0603,2024-05,26
C0744,2024-09,33
C0504,2024-05,3
C0694,2024-05,6
C0516,2024-05,19
C0594,2022-07,1
C0657,2025-03,8
C0597,2026-01,31
C0608,2024-05,5
C0504,2024-03,4
C0747,2024-05,12
C0420,2024-05,22
C0583,2024-05,5
C0634,2024-05,25
C0590,2024-03,8
C0257,2024-02,43
C0614,2024-01,6
C0656,2024-05,7
C0520,2024-05,5
C0508,2024-05,1
C0603,2024-03,16
C0714,2024-06,48
C0680,2024-09,22
C0636,2025-04,14
C0750,2022-12,10
C0435,2021-12,4
C0651,2024-09,25
C0711,2024-05,1
C0515,2024-05,8
C0298,2024-05,3
C0531,2024-05,5
C0744,2025-02,47
C0636,2024-03,13
C0517,2024-03,4
C0601,2024-07,6
C0675,2024-10,18
C0728,2024-08,57
C0707,2024-05,1
C0669,2024-05,1
C0584,2024-06,7
C0512,2024-06,10
C0581,2024-06,6
C0533,2024-06,12
C0259,2024-06,53
C0632,2024-06,4
C0614,2024-06,4
C0154,2024-06,38
C0553,2024-06,21
C0226,2024-06,33
C0538,2024-06,3
C0689,2024-06,9
C0560,2024-06,12
C0550,2024-06,11
C0336,2024-06,15
C0151,2024-06,5
C0577,2024-06,20
C0653,2024-06,10
C0697,2024-06,7
C0719,2024-06,7
C0670,2024-06,12
C0435,2024-06,4
C0604,2024-06,9
C0381,2024-06,14
C0736,2024-06,1
C0490,2024-06,11
C0587,2024-06,18
C0592,2024-06,29
C0506,2024-06,9
C0509,2024-06,12
C0750,2024-06,15
C0502,2024-02,1
C0684,2024-02,17
C0713,2024-03,6
C0498,2024-02,22
C0521,2024-06,13
C0688,2024-06,4
C0514,2024-06,3
C0156,2024-06,3
C0563,2024-06,3
C0586,2024-06,1
C0554,2024-06,4
C0687,2024-06,3
C0516,2024-03,12
C0686,2024-06,4
C0677,2024-06,5
C0684,2024-09,26
C0607,2024-06,3
C0626,2024-06,4
C0358,2024-06,9
C0605,2024-06,7
C0545,2025-04,6
C0552,2024-10,30
C0685,2024-06,3
C0676,2025-01,58
C0570,2024-06,7
C0574,2024-06,2
C0498,2024-11,15
C0541,2024-06,2
C0558,2024-06,2
C0417,2024-06,4
C0724,2024-02,6
C0589,2024-06,3
C0644,2023-05,11
C0603,2024-08,21
C0718,2025-03,11
C0716,2024-06,3
C0565,2024-06,1
C0155,2024-10,53
C0545,2025-01,21
C0680,2025-02,23
C0537,2024-12,244
C0726,2024-06,4
C0629,2025-04,2
C0546,2024-06,1
C0650,2024-09,6
C0673,2025-08,3
C0739,2023-06,5
C0435,2023-05,4
C0651,2025-02,18
C0561,2024-06,1
C0575,2024-07,11
C0548,2024-07,9
C0697,2024-12,7
C0487,2024-07,44
C0191,2024-07,10
C0665,2024-07,11
C0724,2024-07,4
C0622,2024-07,29
C0510,2024-07,29
C0650,2024-07,6
C0631,2024-07,2
C0745,2024-07,7
C0742,2024-07,8
C0684,2024-07,24
C0744,2024-07,39
C0700,2024-07,23
C0542,2024-07,8
C0498,2024-07,15
C0233,2024-07,11
C0569,2024-07,16
C0693,2024-07,9
C0623,2024-07,9
C0720,2024-07,7
C0657,2024-07,5
C0009,2024-10,80
C0718,2024-07,10
C0651,2024-07,14
C0606,2024-07,4
C0739,2023-12,3
C0625,2024-07,4
C0549,2024-07,2
C0619,2024-07,4
C0594,2024-07,2
C0386,2024-07,14
C0696,2024-07,4
C0510,2024-11,64
C0556,2024-12,75
C0535,2024-07,3
C0648,2024-07,2
C0684,2024-11,12
C0473,2024-07,7
C0615,2024-07,5
C0632,2025-08,2
C0527,2024-10,27
C0551,2024-10,7
C0555,2024-10,24
C0063,2024-10,20
C0517,2022-01,11
C0472,2024-10,21
C0278,2024-10,13
C0624,2024-10,5
C0727,2024-10,42
C0355,2024-08,26
C0254,2024-10,46
C0720,2024-02,8
C0530,2024-12,86
C0129,2024-10,11
C0564,2024-10,24
C0481,2024-12,24
C0514,2024-12,4
C0499,2024-10,3
C0526,2024-11,9
C0539,2024-10,4
C0685,2024-01,7
C0576,2024-10,16
C0591,2024-10,3
C0441,2024-10,2
C0683,2024-09,1
C0600,2024-10,7
C0681,2024-10,4
C0540,2024-10,10
C0645,2024-10,2
C0489,2024-10,3
C0521,2024-12,15
C0525,2024-10,5
C0715,2024-11,13
C0557,2024-08,42
C0504,2024-08,4
C0543,2024-10,5
C0604,2024-12,9
C0729,2024-10,2
C0487,2024-09,57
C0246,2024-10,9
C0609,2024-10,3
C0630,2024-10,7
C0733,2024-10,1
C0737,2024-08,2
C0498,2024-09,10
C0696,2024-09,7
C0612,2024-10,3
C0667,2024-10,15
C0725,2024-10,5
C0689,2023-08,10
C0519,2024-10,3
C0259,2024-12,59
C0569,2024-02,19
C0674,2024-10,1
C0676,2024-08,29
C0257,2025-02,26
C0723,2024-12,22
C0408,2024-10,4
C0257,2024-09,46
C0712,2025-01,86
C0226,2024-12,45
C0548,2024-09,3
C0566,2024-10,3
C0646,2024-10,2
C0481,2022-09,32
C0622,2024-09,18
C0740,2024-10,1
C0536,2024-10,1
C0487,2025-02,60
C0582,2024-09,10
C0582,2025-02,10
C0631,2024-09,6
C0542,2024-09,10
C0722,2024-10,1
C0593,2024-08,48
C0718,2024-09,5
C0598,2025-02,39
C0124,2024-10,1
C0636,2020-05,6
C0741,2024-10,2
C0744,2024-11,40
C0739,2024-11,15
C0487,2024-11,55
C0656,2025-01,24
C0257,2024-11,51
C0700,2024-11,21
C0191,2024-11,12
C0745,2024-11,9
C0680,2024-11,27
C0598,2024-11,36
C0631,2024-11,8
C0650,2024-11,3
C0571,2024-11,2
C0618,2024-11,2
C0651,2025-06,25
C0487,2025-03,53
C0233,2024-11,28
C0542,2024-11,15
C0685,2023-08,2
C0473,2024-11,9
C0642,2025-01,51
C0420,2025-01,52
C0636,2025-01,52
C0686,2024-12,7
C0593,2025-01,194
C0330,2025-01,39
C0572,2025-01,70
C0602,2025-01,89
C0678,2025-01,45
C0634,2025-01,68
C0671,2025-01,104
C0743,2025-01,46
C0653,2024-12,6
C0501,2025-01,53
C0355,2025-01,72
C0557,2025-01,109
C0533,2024-12,19
C0662,2025-01,12
C0629,2025-01,10
C0684,2025-03,29
C0746,2025-01,32
C0587,2024-12,31
C0590,2025-01,23
C0687,2024-12,9
C0633,2024-12,21
C0576,2026-07,42
C0597,2025-01,25
C0579,2025-01,1
C0516,2025-01,37
C0520,2025-01,27
C0531,2025-01,6
C0517,2025-01,25
C0504,2025-01,23
C0660,2025-01,6
C0678,2025-04,12
C0707,2025-01,7
C0500,2025-01,12
C0661,2025-01,12
C0529,2025-01,23
C0719,2024-12,9
C0257,2025-03,44
C0695,2025-01,24
C0637,2025-01,6
C0156,2024-12,3
C0714,2024-12,34
C0532,2024-12,19
C0510,2025-07,61
C0487,2026-08,76
C0603,2025-01,48
C0611,2025-01,4
C0634,2025-05,28
C0506,2024-12,10
C0550,2024-12,12
C0386,2024-11,4
C0387,2025-02,21
C0650,2025-02,4
C0601,2025-02,5
C0542,2025-02,13
C0510,2025-02,39
C0720,2025-02,4
C0647,2025-02,12
C0623,2025-02,9
C0266,2025-01,4
C0575,2025-02,10
C0598,2025-06,36
C0122,2025-02,6
C0671,2025-04,42
C0498,2025-02,11
C0700,2025-02,11
C0233,2025-02,14
C0635,2025-01,14
C0683,2025-02,2
C0569,2025-02,10
C0715,2025-03,12
C0742,2025-02,5
C0684,2025-02,17
C0622,2025-02,25
C0435,2024-01,5
C0473,2025-02,5
C0553,2024-12,34
C0625,2025-02,4
C0407,2025-08,8
C0528,2025-01,3
C0715,2025-02,4
C0548,2025-02,7
C0191,2025-02,12
C0627,2025-02,3
C0737,2022-10,2
C0693,2025-02,5
C0657,2025-02,3
C0680,2025-07,25
C0535,2025-02,3
C0606,2025-02,6
C0739,2025-02,4
C0386,2025-02,6
C0684,2025-06,31
C0517,2025-05,10
C0696,2025-02,4
C0665,2025-02,8
C0666,2025-08,1
C0526,2025-02,6
C0615,2025-02,5
C0745,2025-02,3
C0592,2024-12,41
C0582,2025-07,14
C0420,2025-05,28
C0593,2025-04,55
C0662,2024-08,3
C0724,2025-02,7
C0584,2024-12,9
C0718,2025-02,3
C0530,2025-08,75
C0618,2025-02,1
C0500,2025-05,5
C0597,2025-05,4
C0671,2025-05,25
C0611,2025-05,3
C0736,2024-12,6
C0545,2025-05,9
C0712,2025-04,28
C0602,2025-05,32
C0330,2025-05,18
C0636,2025-05,15
C0642,2025-05,19
C0603,2025-05,25
C0572,2025-05,18
C0501,2025-05,27
C0593,2025-05,41
C0728,2025-05,50
C0520,2025-05,10
C0537,2025-11,240
C0695,2025-05,4
C0557,2025-05,28
C0671,2025-09,43
C0747,2025-05,21
C0515,2025-05,12
C0717,2025-01,1
C0643,2025-05,1
C0662,2025-05,5
C0728,2025-09,49
C0060,2026-07,230
C0678,2025-05,11
C0635,2025-05,5
C0490,2024-12,8
C0747,2022-01,26
C0676,2025-05,23
C0625,2025-03,5
C0743,2025-05,8
C0712,2025-05,23
C0504,2025-05,8
C0355,2025-05,17
C0355,2025-04,22
C0516,2025-05,16
C0587,2023-10,20
C0713,2025-05,8
C0298,2025-05,4
C0515,2025-04,13
C0656,2025-04,5
C0621,2025-04,2
C0746,2025-05,17
C0737,2025-04,7
C0583,2025-05,4
C0590,2025-05,10
C0694,2025-05,5
C0298,2020-03,5
C0420,2020-07,50
C0632,2021-12,1
C0154,2020-01,94
C0684,2020-02,6
C0556,2020-01,46
C0510,2020-02,17
C0696,2020-02,4
C0548,2020-02,4
C0622,2020-02,17
C0257,2020-02,47
C0714,2020-01,48
C0537,2020-01,259
C0581,2020-01,23
C0715,2020-02,7
C0191,2020-02,6
C0498,2020-02,3
C0569,2020-02,13
C0744,2020-02,22
C0386,2020-02,17
C0606,2020-02,3
C0577,2020-01,8
C0435,2020-01,5
C0582,2020-02,10
C0619,2020-02,3
C0387,2020-02,16
C0617,2020-02,1
C0584,2020-01,84
C0718,2020-02,5
C0700,2020-02,14
C0233,2020-02,13
C0685,2020-01,12
C0336,2020-01,25
C0521,2020-01,20
C0530,2020-01,112
C0720,2020-02,4
C0590,2020-03,16
C0689,2020-01,32
C0665,2020-02,7
C0616,2020-01,42
C0487,2020-02,15
C0693,2020-02,6
C0651,2020-02,12
C0259,2020-01,147
C0598,2020-02,2
C0615,2020-02,9
C0680,2020-02,16
C0627,2020-02,1
C0631,2020-02,2
C0526,2020-02,2
C0571,2020-02,1
C0502,2020-02,5
C0678,2020-03,18
C0122,2020-02,1
C0509,2020-01,21
C0542,2020-02,3
C0355,2020-03,34
C0717,2020-03,1
C0529,2020-03,3
C0608,2020-03,3
C0603,2020-03,19
C0671,2020-03,21
C0330,2020-03,7
C0557,2020-03,42
C0481,2020-01,41
C0707,2020-03,1
C0634,2020-03,17
C0694,2020-03,2
C0538,2021-07,4
C0728,2020-03,23
C0513,2020-03,7
C0695,2020-03,2
C0607,2020-04,5
C0713,2020-07,4
C0572,2020-03,12
C0420,2020-03,13
C0697,2020-01,16
C0531,2020-03,4
C0647,2020-02,7
C0586,2020-01,23
C0515,2020-03,4
C0266,2020-03,1
C0508,2020-03,1
C0676,2020-03,6
C0155,2020-10,33
C0358,2020-01,45
C0381,2020-01,10
C0593,2020-03,6
C0713,2020-03,3
C0605,2020-04,5
C0629,2020-03,3
C0712,2020-03,8
C0662,2020-03,3
C0633,2020-04,13
C0746,2020-03,6
C0561,2020-01,6
C0583,2020-03,3
C0637,2020-03,1
C0633,2020-01,35
C0587,2020-01,34
C0747,2020-03,4
C0723,2020-01,31
C0636,2020-03,4
C0565,2020-01,4
C0597,2020-03,1
C0412,2020-01,11
C0602,2020-03,5
C0564,2020-11,15
C0516,2020-03,4
C0520,2020-03,3
C0501,2020-03,9
C0553,2020-01,14
C0604,2020-01,14
C0524,2020-01,16
C0528,2020-03,1
C0572,2020-06,11
C0545,2020-03,2
C0558,2020-01,7
C0739,2020-02,2
C0621,2020-03,3
C0538,2020-01,11
C0355,2020-05,25
C0678,2020-05,15
C0634,2020-05,17
C0417,2020-01,2
C0694,2020-05,5
C0504,2020-05,3
C0671,2020-05,16
C0515,2020-05,6
C0583,2020-05,7
C0557,2020-05,56
C0634,2020-06,13
C0593,2020-05,6
C0746,2020-05,8
C0712,2020-05,11
C0515,2020-06,14
C0528,2020-06,3
C0420,2020-05,11
C0716,2020-04,1
C0747,2020-05,3
C0500,2020-05,2
C0728,2020-05,17
C0549,2020-02,2
C0501,2020-05,3
C0602,2020-05,13
C0506,2020-04,8
C0530,2020-04,42
C0629,2020-05,8
C0596,2020-05,1
C0723,2020-04,12
C0497,2020-01,1
C0671,2020-06,20
C0676,2020-05,11
C0608,2020-05,2
C0330,2020-05,6
C0603,2020-05,12
C0572,2020-05,3
C0298,2020-05,5
C0563,2020-01,10
C0259,2020-04,45
C0516,2020-06,17
C0746,2020-06,7
C0695,2020-06,6
C0529,2020-06,4
C0656,2020-06,3
C0613,2020-01,7
C0603,2020-06,17
C0629,2020-06,2
C0608,2020-06,4
C0557,2020-06,55
C0602,2020-06,18
C0330,2020-06,8
C0355,2020-06,28
C0545,2020-06,5
C0712,2020-06,10
C0644,2020-01,6
C0590,2020-06,6
C0420,2020-06,13
C0678,2020-06,17
C0728,2020-06,17
C0688,2020-04,8
C0738,2020-03,3
C0541,2020-01,5
C0662,2020-06,3
C0747,2020-06,5
C0298,2020-06,6
C0520,2020-06,7
C0581,2020-04,6
C0504,2020-06,1
C0636,2020-06,2
C0593,2020-06,10
C0676,2020-06,14
C0713,2020-06,1
C0737,2020-06,7
C0707,2020-06,1
C0501,2020-06,7
C0226,2020-01,31
C0738,2020-06,2
C0508,2020-06,1
C0266,2020-06,3
C0583,2020-06,3
C0154,2020-09,35
C0611,2020-06,5
C0642,2020-06,3
C0532,2020-01,15
C0517,2020-06,3
C0597,2020-06,1
C0635,2020-06,2
C0490,2020-01,19
C0570,2020-01,12
C0632,2020-01,6
C0735,2020-01,1
C0694,2020-06,3
C0537,2020-09,140
C0530,2020-09,43
C0677,2020-09,3
C0532,2020-09,13
C0541,2020-09,6
C0584,2020-09,14
C0633,2020-09,19
C0553,2020-12,4
C0723,2020-09,13
C0750,2020-09,6
C0581,2020-09,7
C0714,2020-09,16
C0060,2020-10,136
C0552,2020-10,13
C0537,2021-01,281
C0472,2020-10,18
C0518,2020-09,6
C0592,2020-09,17
C0226,2020-09,19
C0009,2020-10,34
C0689,2020-09,9
C0630,2020-10,11
C0675,2022-04,9
C0521,2020-09,11
C0259,2020-09,47
C0493,2020-10,60
C0670,2020-09,7
C0728,2020-07,22
C0577,2020-09,2
C0556,2020-09,14
C0533,2020-01,46
C0605,2020-09,2
C0674,2020-10,5
C0687,2020-09,12
C0578,2020-10,2
C0506,2020-09,8
C0481,2020-09,28
C0560,2020-09,8
C0672,2020-10,15
C0435,2020-09,4
C0381,2020-09,2
C0587,2020-09,17
C0499,2020-10,5
C0506,2020-01,38
C0592,2020-01,41
C0525,2020-10,3
C0727,2020-10,23
C0736,2020-09,4
C0514,2020-09,4
C0673,2020-09,2
C0626,2020-09,4
C0555,2020-08,12
C0653,2020-01,7
C0591,2020-10,2
C0063,2020-10,21
C0632,2020-09,6
C0407,2020-01,4
C0514,2020-01,4
C0540,2020-10,2
C0544,2020-10,2
C0536,2020-10,1
C0561,2020-09,2
C0553,2020-09,10
C0567,2020-10,1
C0493,2020-08,74
C0533,2021-02,16
C0534,2020-09,5
C0550,2020-01,20
C0675,2020-10,6
C0564,2020-10,26
C0551,2020-08,8
C0697,2020-09,13
C0539,2021-04,4
C0254,2020-10,32
C0555,2020-10,4
C0600,2020-10,2
C0129,2020-10,15
C0408,2020-10,5
C0740,2020-10,5
C0527,2020-10,12
C0681,2020-10,2
C0551,2020-10,10
C0534,2020-01,5
C0509,2020-09,10
C0645,2020-10,3
C0543,2020-08,2
C0552,2020-11,18
C0710,2020-10,1
C0519,2020-10,6
C0729,2020-10,3
C0543,2020-10,5
C0624,2020-10,1
C0688,2020-01,9
C0609,2020-10,6
C0576,2020-10,2
C0723,2020-12,26
C0278,2020-10,7
C0493,2020-11,60
C0667,2020-10,8
C0612,2020-10,3
C0530,2021-02,42
C0725,2020-10,2
C0678,2021-03,8
C0741,2020-10,3
C0518,2020-01,8
C0512,2020-01,11
C0593,2022-01,38
C0656,2020-03,3
C0259,2021-01,110
C0737,2020-07,4
C0481,2021-07,23
C0727,2020-11,31
C0060,2020-11,144
C0536,2020-08,2
C0672,2020-11,11
C0630,2020-11,17
C0670,2020-01,7
C0254,2020-11,29
C0278,2020-11,15
C0063,2020-11,26
C0551,2020-11,11
C0155,2020-11,34
C0609,2020-11,2
C0129,2020-11,9
C0519,2020-11,2
C0557,2020-07,46
C0695,2020-05,2
C0537,2020-04,134
C0009,2020-11,41
C0566,2020-11,5
C0675,2020-11,8
C0246,2020-11,8
C0614,2020-01,12
C0492,2020-11,1
C0534,2021-01,8
C0555,2020-11,9
C0733,2020-10,1
C0667,2020-11,11
C0537,2021-02,124
C0336,2021-02,5
C0723,2021-02,18
C0558,2021-02,2
C0259,2021-02,44
C0154,2021-02,26
C0226,2021-01,34
C0521,2021-02,8
C0616,2021-01,34
C0530,2021-01,108
C0686,2021-02,4
C0714,2021-02,22
C0750,2021-02,3
C0381,2021-02,4
C0726,2021-02,4
C0538,2021-01,11
C0556,2021-02,20
C0719,2021-02,3
C0532,2021-02,7
C0584,2021-02,14
C0642,2020-03,2
C0586,2021-02,7
C0518,2021-02,5
C0532,2021-01,26
C0358,2021-02,10
C0714,2021-01,41
C0556,2021-01,72
C0509,2021-02,12
C0592,2021-02,10
C0604,2021-02,4
C0524,2021-02,1
C0666,2021-01,3
C0644,2021-02,3
C0565,2021-02,1
C0716,2021-02,3
C0577,2021-01,5
C0616,2021-02,20
C0560,2021-01,23
C0697,2021-02,8
C0633,2021-01,41
C0677,2021-02,5
C0685,2021-02,1
C0570,2021-01,17
C0151,2021-02,2
C0723,2021-01,33
C0534,2021-02,4
C0481,2021-01,41
C0412,2021-01,13
C0667,2021-04,16
C0490,2020-09,9
C0481,2021-02,17
C0259,2020-12,40
C0560,2021-02,13
C0554,2021-01,5
C0604,2021-01,12
C0226,2021-02,25
C0675,2021-08,9
C0509,2021-01,24
C0532,2020-12,6
C0506,2021-02,3
C0550,2021-02,3
C0736,2020-01,14
C0705,2021-02,1
C0435,2021-01,5
C0506,2021-06,11
C0689,2021-02,12
C0490,2021-02,10
C0417,2021-02,2
C0687,2021-02,3
C0553,2021-02,9
C0592,2021-01,42
C0587,2021-02,10
C0570,2021-02,3
C0719,2021-01,9
C0633,2021-02,10
C0653,2020-12,5
C0577,2021-02,3
C0632,2021-02,2
C0688,2021-01,11
C0653,2021-02,2
C0154,2021-01,65
C0614,2021-06,5
C0668,2021-02,1
C0514,2021-02,5
C0561,2021-02,1
C0593,2020-07,7
C0614,2021-02,3
C0534,2020-12,10
C0563,2021-01,9
C0686,2020-12,6
C0677,2021-01,14
C0605,2020-01,5
C0689,2021-01,32
C0688,2021-05,3
C0697,2021-01,14
C0298,2021-03,3
C0716,2020-12,4
C0538,2021-02,2
C0156,2021-02,2
C0688,2021-02,8
C0626,2021-02,3
C0156,2020-01,8
C0736,2021-02,2
C0412,2021-02,4
C0716,2021-01,5
C0407,2021-02,2
C0581,2021-02,4
C0518,2021-01,20
C0686,2020-01,11
C0574,2021-02,1
C0587,2020-04,12
C0581,2021-01,22
C0726,2021-07,4
C0666,2021-02,2
C0589,2021-02,2
C0664,2020-05,1
C0614,2021-01,7
C0719,2020-12,3
C0358,2021-01,36
C0613,2021-01,4
C0550,2021-01,18
C0488,2021-02,2
C0590,2021-03,13
C0530,2021-07,44
C0500,2021-03,4
C0557,2021-03,33
C0671,2021-03,19
C0746,2021-03,10
C0420,2021-03,15
C0629,2021-03,7
C0501,2021-03,7
C0728,2021-03,23
C0596,2021-03,2
C0583,2021-03,4
C0676,2021-03,16
C0634,2021-03,27
C0653,2021-01,9
C0602,2021-03,11
C0603,2021-03,14
C0608,2021-03,6
C0552,2020-08,8
C0529,2021-03,3
C0355,2021-03,23
C0593,2021-03,15
C0662,2021-11,10
C0607,2021-02,1
C0604,2021-06,7
C0707,2021-03,2
C0330,2021-03,5
C0266,2021-03,2
C0587,2021-01,47
C0687,2021-01,20
C0726,2021-01,6
C0589,2020-12,3
C0605,2021-02,1
C0381,2021-01,13
C0694,2021-03,5
C0639,2020-10,1
C0520,2021-03,6
C0550,2020-12,11
C0572,2021-03,7
C0662,2021-03,2
C0592,2020-12,19
C0530,2021-06,41
C0514,2021-01,6
C0545,2021-03,4
C0521,2021-01,25
C0554,2021-02,2
C0695,2021-03,6
C0636,2021-03,6
C0633,2021-06,23
C0584,2021-01,42
C0747,2021-03,3
C0515,2021-03,6
C0685,2020-09,1
C0506,2021-07,13
C0656,2021-03,2
C0508,2021-03,1
C0537,2021-07,135
C0565,2021-07,2
C0259,2021-07,48
C0417,2021-07,2
C0592,2021-07,18
C0714,2021-06,24
C0714,2021-07,34
C0533,2021-07,16
C0556,2021-07,36
C0633,2021-07,11
C0336,2021-07,8
C0527,2021-04,12
C0592,2021-05,26
C0534,2021-07,4
C0226,2021-07,32
C0570,2021-07,10
C0574,2021-07,2
C0632,2021-01,8
C0670,2021-07,5
C0488,2021-07,2
C0616,2021-07,18
C0687,2021-07,10
C0587,2021-07,15
C0358,2021-07,15
C0552,2021-08,18
C0490,2021-07,12
C0472,2021-08,18
C0154,2021-07,22
C0412,2020-12,4
C0584,2021-07,18
C0537,2021-06,158
C0604,2021-07,5
C0490,2021-06,22
C0686,2021-01,16
C0435,2022-09,1
C0586,2021-07,6
C0697,2021-07,6
C0723,2021-07,13
C0553,2021-07,9
C0553,2021-01,25
C0750,2021-07,8
C0512,2021-01,9
C0607,2021-07,2
C0554,2021-07,2
C0670,2020-04,5
C0533,2021-01,34
C0626,2021-07,2
C0626,2021-06,5
C0723,2021-06,20
C0537,2021-05,169
C0605,2021-07,2
C0550,2021-07,9
C0518,2021-06,5
C0581,2021-07,5
