doc_id,source,date,topic_1_id,topic_1_cosine,top1_top2_margin,needs_review,similarity_filter_passed,category_id
patent:JP2023103904,patent,2023-07-27,33,0.7258084,0.014010549,True,True,N0034
patent:JP2023107017,patent,2023-08-02,28,0.71388125,0.0036185384,True,True,N0029
patent:JP2023109583,patent,2023-08-08,195,0.7344263,0.010948598,True,True,N0196
patent:JP2023112691,patent,2023-08-14,28,0.7580972,0.0036467314,True,True,N0029
patent:JP2023113665,patent,2023-08-16,276,0.7341572,0.021924138,True,True,N0277
patent:JP2023114638,patent,2023-08-18,246,0.69091636,0.0024769306,True,True,N0247
patent:JP2023116017,patent,2023-08-22,21,0.6890422,0.002736628,True,True,N0022
patent:JP2023116087,patent,2023-08-22,190,0.76182663,0.02956593,True,True,N0191
patent:JP2023116292,patent,2023-08-22,33,0.72625875,0.0059522986,True,True,N0034
patent:JP2023116546,patent,2023-08-22,406,0.7076517,0.026852548,True,True,N0407
patent:JP2023117928,patent,2023-08-24,1,0.6872935,0.0019426346,True,True,N0002
patent:JP2023120006,patent,2023-08-29,190,0.77511525,0.048212767,True,True,N0191
patent:JP2023120290,patent,2023-08-29,190,0.74011993,0.02351594,True,True,N0191
patent:JP2023120303,patent,2023-08-29,393,0.6843267,0.006429851,True,True,N0394
patent:JP2023124001,patent,2023-09-06,1,0.6749433,0.012898803,True,False,N0002
patent:JP2023124482,patent,2023-09-06,276,0.73537904,0.02708751,True,True,N0277
patent:JP2023124960,patent,2023-09-07,23,0.6671207,0.008449316,True,False,N0024
patent:JP2023125367,patent,2023-09-07,420,0.69287395,0.015475512,True,True,N0421
patent:JP2023127891,patent,2023-09-14,33,0.7100705,0.025996566,True,True,N0034
patent:JP2023129014,patent,2023-09-14,420,0.6841052,0.002482891,True,True,N0421
patent:JP2023131429,patent,2023-09-22,110,0.6710662,0.0014973283,True,False,N0111
patent:JP2023131445,patent,2023-09-22,445,0.6976542,0.025514483,True,True,N0446
patent:JP2023132456,patent,2023-09-22,195,0.753881,0.015762389,True,True,N0196
patent:JP2023134342,patent,2023-09-27,226,0.6646664,0.0012341142,True,False,N0227
patent:JP2023134507,patent,2023-09-27,33,0.72783214,0.022233367,True,True,N0034
patent:JP2023136021,patent,2023-09-29,16,0.7504804,0.019732416,True,True,N0017
patent:JP2023137442,patent,2023-09-29,1,0.6458636,0.010733366,True,False,N0002
patent:JP2023137721,patent,2023-09-29,33,0.7078048,0.0017145872,True,True,N0034
patent:JP2023139219,patent,2023-10-03,43,0.7623521,0.009761453,True,True,N0044
patent:JP2023139897A,patent,2023-12-28,95,0.65342975,0.012810588,True,False,N0096
patent:JP2023140112,patent,2023-10-04,195,0.7501386,0.02089101,True,True,N0196
patent:JP2023140952,patent,2023-10-05,33,0.75092256,0.030354917,True,True,N0034
patent:JP2023141021,patent,2023-10-05,195,0.73710275,0.023971558,True,True,N0196
patent:JP2023147112,patent,2023-10-12,33,0.73419917,0.034697294,True,True,N0034
patent:JP2023151172,patent,2023-10-16,235,0.75110924,0.0071387887,True,True,N0236
patent:JP2023154173,patent,2023-10-19,1,0.6354962,0.009039879,True,False,N0002
patent:JP2023154671,patent,2023-10-20,33,0.76974136,0.0075007677,True,True,N0034
patent:JP2023154949,patent,2023-10-20,195,0.7519027,0.005121112,True,True,N0196
patent:JP2023155930,patent,2023-10-24,33,0.71481526,0.009003401,True,True,N0034
patent:JP2023160196,patent,2023-11-02,379,0.7838576,0.0033208132,True,True,N0380
patent:JP2023160595,patent,2023-11-02,71,0.7372572,0.0018274784,True,True,N0072
patent:JP2023167173,patent,2023-11-24,411,0.70722365,0.007882059,True,True,N0412
patent:JP2023169308,patent,2023-11-29,276,0.7836964,0.047712445,True,True,N0277
patent:JP2023169973,patent,2023-12-01,104,0.70505875,0.005641401,True,True,N0105
patent:JP2023171430,patent,2023-12-01,497,0.71545315,0.0021351576,True,True,N0498
patent:JP2023176690,patent,2023-12-13,411,0.7308968,0.009164512,True,True,N0412
patent:JP2023182452,patent,2023-12-26,33,0.7042588,0.007617891,True,True,N0034
patent:JP2023501235,patent,2023-01-18,379,0.7621121,0.018736899,True,True,N0380
patent:JP2023504206,patent,2023-02-01,33,0.6839609,0.0064331293,True,True,N0034
patent:JP2023504564,patent,2023-02-03,244,0.7524377,0.035841584,True,True,N0245
patent:JP2023506823,patent,2023-02-20,33,0.72206986,0.023694277,True,True,N0034
patent:JP2023510748,patent,2023-03-15,226,0.7159281,0.007532358,True,True,N0227
patent:JP2023516598,patent,2023-04-20,291,0.6949576,0.0050652623,True,True,N0292
patent:JP2023516953,patent,2023-04-21,33,0.7264985,0.03779596,True,True,N0034
patent:JP2023520272,patent,2023-05-17,46,0.6599778,0.013432205,True,False,N0047
patent:JP2023521945,patent,2023-05-26,440,0.64941597,0.00021064281,True,False,N0441
patent:JP2023524103,patent,2023-06-08,181,0.6784759,0.015401781,True,False,N0182
patent:JP2023527806,patent,2023-06-30,33,0.7229813,0.028380215,True,True,N0034
patent:JP2023527837,patent,2023-06-30,1,0.6796253,0.014627695,True,True,N0002
patent:JP2023528164,patent,2023-07-04,194,0.7387349,0.08682126,True,True,N0195
patent:JP2023534369,patent,2023-08-09,276,0.6377346,0.008818209,True,False,N0277
patent:JP2023535367,patent,2023-08-17,33,0.7212838,0.011553645,True,True,N0034
patent:JP2023537861,patent,2023-09-06,348,0.6555021,0.009469271,True,False,N0349
patent:JP2023538347,patent,2023-09-07,33,0.7199356,0.013525963,True,True,N0034
patent:JP2023541142,patent,2023-09-28,33,0.75954944,0.0451625,True,True,N0034
patent:JP2023541815,patent,2023-10-04,33,0.74433976,0.027706087,True,True,N0034
patent:JP2023542140,patent,2023-10-05,60,0.7981519,0.090445936,True,True,N0061
patent:JP2023543677,patent,2023-10-18,28,0.7421063,0.00033676624,True,False,N0029
patent:JP2023544370,patent,2023-10-23,33,0.74795544,0.017409623,True,True,N0034
patent:JP2023547212,patent,2023-11-09,226,0.66719615,0.028936386,True,False,N0227
patent:JP2023550365,patent,2023-12-01,33,0.7124017,0.011431277,True,True,N0034
patent:JP2023550961,patent,2023-12-06,440,0.66122246,0.002045989,True,False,N0441
patent:JP2023552787,patent,2023-12-19,33,0.685516,0.018445611,True,True,N0034
patent:JP29268699A,patent,2011-10-05,95,0.6544242,0.019182682,True,False,N0096
patent:JP3237881,patent,2022-06-13,276,0.70010865,0.04193437,True,True,N0277
patent:JP3238984,patent,2022-09-02,417,0.6252438,0.004589319,True,False,N0418
patent:JP3239273,patent,2022-10-03,60,0.7094182,0.060107708,True,True,N0061
patent:JP3241569,patent,2023-04-13,1,0.69142216,0.0071184635,True,True,N0002
patent:JP3242734,patent,2023-07-07,60,0.7590439,0.020903528,True,True,N0061
patent:JP3243278,patent,2023-08-18,33,0.6810258,0.0048599243,True,True,N0034
patent:JP3243385,patent,2023-08-24,255,0.6554194,0.013489783,True,False,N0256
patent:JP6806450,patent,2021-01-06,190,0.72791016,0.023248553,True,True,N0191
patent:JP6807035,patent,2021-01-06,1,0.62769806,0.01343745,True,False,N0002
patent:JP6810803,patent,2021-01-06,1,0.7127512,0.0027765632,True,True,N0002
patent:JP6815137,patent,2021-01-20,135,0.67835724,0.041535735,True,False,N0136
patent:JP6817579,patent,2021-01-20,110,0.7021168,0.0048675537,True,True,N0111
patent:JP6817830,patent,2021-01-20,1,0.66767794,0.0022147894,True,False,N0002
patent:JP6822977,patent,2021-01-27,1,0.6902163,0.004364848,True,True,N0002
patent:JP6825519,patent,2021-02-03,428,0.7069982,0.03790748,True,True,N0429
patent:JP6825792,patent,2021-02-03,459,0.61008555,0.024591327,True,False,N0460
patent:JP6827333,patent,2021-02-10,190,0.7402133,0.031187892,True,True,N0191
patent:JP6828865,patent,2021-02-10,276,0.6755861,0.00209558,True,False,N0277
patent:JP6832643,patent,2021-02-24,28,0.6852524,0.020373046,True,True,N0029
patent:JP6834345,patent,2021-02-24,276,0.7671139,0.052901626,True,True,N0277
patent:JP6835196,patent,2021-02-24,488,0.5090407,0.013558745,True,False,N0489
patent:JP6836414,patent,2021-03-03,497,0.64353037,0.0069432855,True,False,N0498
patent:JP6838009,patent,2021-03-03,195,0.6977219,0.027453363,True,True,N0196
patent:JP6842142,patent,2021-03-17,28,0.75471824,0.0066716075,True,True,N0029
patent:JP6844589,patent,2021-03-17,85,0.73200035,0.058664322,True,True,N0086
patent:JP6846503,patent,2021-03-24,1,0.703126,0.0276348,True,True,N0002
patent:JP6850240,patent,2021-03-31,413,0.7222361,0.0019646883,True,True,N0414
patent:JP6853566,patent,2021-03-31,33,0.75530314,0.068549514,True,True,N0034
patent:JP6855697,patent,2021-04-07,434,0.61312276,0.0011737943,True,False,N0435
patent:JP6856059,patent,2021-04-07,307,0.57327676,0.009720445,True,False,N0308
patent:JP6857133,patent,2021-04-14,303,0.66995484,0.0028337836,True,False,N0304
patent:JP6857521,patent,2021-04-14,195,0.61124915,0.011338234,True,False,N0196
patent:JP6857758,patent,2021-04-14,333,0.67515045,0.039458275,True,False,N0334
patent:JP6860421,patent,2021-04-14,23,0.70080364,0.003217578,True,True,N0024
patent:JP6860687,patent,2021-04-21,497,0.6341622,0.0036054254,True,False,N0498
patent:JP6862058,patent,2021-04-21,1,0.6114503,0.0049669147,True,False,N0002
patent:JP6862092,patent,2021-04-21,33,0.7371614,0.028319478,True,True,N0034
patent:JP6863054,patent,2021-04-21,33,0.7375736,0.05889523,True,True,N0034
patent:JP6867172,patent,2021-04-28,300,0.59434307,0.010106146,True,False,N0301
patent:JP6869041,patent,2021-05-12,195,0.686345,0.0049423575,True,True,N0196
patent:JP6869697,patent,2021-05-12,141,0.5753597,0.0029659271,True,False,N0142
patent:JP6869935,patent,2021-05-12,379,0.6991488,0.0070432425,True,True,N0380
patent:JP6877671,patent,2021-05-26,110,0.7172198,0.0025815368,True,True,N0111
patent:JP6879195,patent,2021-06-02,195,0.7609869,0.02183193,True,True,N0196
patent:JP6879912,patent,2021-06-02,28,0.6984894,0.008154452,True,True,N0029
patent:JP6880424,patent,2021-06-02,406,0.6730339,0.0071285963,True,False,N0407
patent:JP6883396,patent,2021-06-09,1,0.6653543,0.008988917,True,False,N0002
patent:JP6883689,patent,2021-06-09,1,0.6687981,0.012488425,True,False,N0002
patent:JP6883742,patent,2021-06-09,33,0.74482936,0.03674215,True,True,N0034
patent:JP6886414,patent,2021-06-16,52,0.6631226,0.00849086,True,False,N0053
patent:JP6887660,patent,2021-06-16,439,0.56444055,0.0007738471,True,False,N0440
patent:JP6888309,patent,2021-06-16,226,0.6694058,0.013555825,True,False,N0227
patent:JP6894821,patent,2021-06-30,28,0.75198203,0.021780193,True,True,N0029
patent:JP6895716,patent,2021-06-30,154,0.6985764,0.032142162,True,True,N0155
patent:JP6896375,patent,2021-06-30,246,0.65887964,0.0058807135,True,False,N0247
patent:JP6898585,patent,2021-07-07,406,0.7656856,0.0257473,True,True,N0407
patent:JP6902943,patent,2021-07-14,46,0.6499987,0.022835076,True,False,N0047
patent:JP6910897,patent,2021-07-28,1,0.6922461,0.006855488,True,True,N0002
patent:JP6911388,patent,2021-07-28,389,0.7023637,0.022205055,True,True,N0390
patent:JP6912005,patent,2021-07-28,46,0.697171,7.1942806e-05,True,False,N0047
patent:JP6913727,patent,2021-08-04,86,0.6517372,0.00093495846,True,False,N0087
patent:JP6914008,patent,2021-08-04,195,0.66833746,0.0116865635,True,False,N0196
patent:JP6920748,patent,2021-08-18,235,0.6866675,0.021765292,True,True,N0236
patent:JP6922013,patent,2021-08-18,190,0.681414,0.021623373,True,True,N0191
patent:JP6923370,patent,2021-08-18,28,0.70904213,0.0068604946,True,True,N0029
patent:JP6925488,patent,2021-08-25,1,0.65423596,0.022543788,True,False,N0002
patent:JP6929885,patent,2021-09-01,28,0.6834584,0.013890326,True,True,N0029
patent:JP6930292,patent,2021-09-01,1,0.6990994,0.017882884,True,True,N0002
patent:JP6930386,patent,2021-09-01,33,0.64429855,0.019099712,True,False,N0034
patent:JP6935328,patent,2021-09-15,52,0.71775126,0.004724622,True,True,N0053
patent:JP6937969,patent,2021-09-22,195,0.6572549,0.0027059913,True,False,N0196
patent:JP6941728,patent,2021-09-29,222,0.7174543,0.035167217,True,True,N0223
patent:JP6945485,patent,2021-10-06,33,0.6681172,0.0049057007,True,False,N0034
patent:JP6946128,patent,2021-10-06,413,0.72410357,0.0039322376,True,True,N0414
patent:JP6947290,patent,2021-10-13,307,0.72313166,0.018515825,True,True,N0308
patent:JP6948577,patent,2021-10-13,276,0.71495265,0.0434314,True,True,N0277
patent:JP6952791,patent,2021-10-20,411,0.64188504,0.0008344054,True,False,N0412
patent:JP6954478,patent,2021-10-27,1,0.6610914,0.0044382215,True,False,N0002
patent:JP6955771,patent,2021-10-27,60,0.66728324,0.029341877,True,False,N0061
patent:JP6958290,patent,2021-11-02,33,0.6757281,0.0140173435,True,False,N0034
patent:JP6958316,patent,2021-11-02,33,0.6691335,0.03686005,True,False,N0034
patent:JP6959096,patent,2021-11-02,33,0.7057059,0.020486355,True,True,N0034
patent:JP6963243,patent,2021-11-05,1,0.5673603,0.0118249655,True,False,N0002
patent:JP6964492,patent,2021-11-10,389,0.61537284,0.0055221915,True,False,N0390
patent:JP6969391,patent,2021-11-24,195,0.65491605,0.017480552,True,False,N0196
patent:JP6969463,patent,2021-11-24,33,0.72038996,0.010685444,True,True,N0034
patent:JP6970503,patent,2021-11-24,28,0.714905,0.006942868,True,True,N0029
patent:JP6971525,patent,2021-11-24,387,0.6550007,0.006339371,True,False,N0388
patent:JP6972415,patent,2021-11-24,222,0.6508452,0.009723246,True,False,N0223
patent:JP6976468,patent,2021-12-08,33,0.72337997,0.001165688,True,False,N0034
patent:JP6987012,patent,2021-12-22,195,0.7302643,0.00032156706,True,False,N0196
patent:JP6987743,patent,2022-01-05,1,0.66940373,0.0043994784,True,False,N0002
patent:JP6992041,patent,2022-01-13,379,0.71290445,0.0045627356,True,True,N0380
patent:JP6995138,patent,2022-01-14,190,0.7097218,0.050558925,True,True,N0191
patent:JP6997022,patent,2022-01-17,24,0.7531908,0.06413978,True,True,N0025
patent:JP7003733,patent,2022-01-21,85,0.66412014,0.038528442,True,False,N0086
patent:JP7004204,patent,2022-01-21,351,0.65972126,7.098913e-05,True,False,N0352
patent:JP7007376,patent,2022-01-24,376,0.6998929,0.006328106,True,True,N0377
patent:JP7008297,patent,2022-01-25,28,0.74675286,0.022907376,True,True,N0029
patent:JP7009612,patent,2022-01-25,60,0.750225,0.080331385,True,True,N0061
patent:JP7012259,patent,2022-01-28,33,0.6664897,0.013682902,True,False,N0034
patent:JP7013633,patent,2022-02-01,33,0.7384327,0.049878657,True,True,N0034
patent:JP7013770,patent,2022-02-01,433,0.6710742,0.008514166,True,False,N0434
patent:JP7015734,patent,2022-02-03,276,0.7207101,0.032327533,True,True,N0277
patent:JP7018467,patent,2022-02-10,1,0.7144448,0.0014066696,True,False,N0002
patent:JP7018853,patent,2022-02-14,8,0.6457597,0.00657779,True,False,N0009
patent:JP7019829,patent,2022-02-15,190,0.7288117,0.0032084584,True,True,N0191
patent:JP7021459,patent,2022-02-17,333,0.6243702,0.0056405067,True,False,N0334
patent:JP7024463,patent,2022-02-24,60,0.7218335,0.0054497123,True,True,N0061
patent:JP7024865,patent,2022-02-24,276,0.67901963,0.012836218,True,True,N0277
patent:JP7024945,patent,2022-02-24,33,0.7053127,0.010818481,True,True,N0034
patent:JP7024964,patent,2022-02-24,224,0.5398302,0.011401653,True,False,N0225
patent:JP7026370,patent,2022-02-28,162,0.6339404,0.0004771948,True,False,N0163
patent:JP7026571,patent,2022-02-28,190,0.7295968,0.02610135,True,True,N0191
patent:JP7028781,patent,2022-03-02,33,0.71655995,0.006713748,True,True,N0034
patent:JP7030947,patent,2022-03-07,46,0.75922877,0.0137783885,True,True,N0047
patent:JP7032900,patent,2022-03-09,333,0.6824589,0.016652942,True,True,N0334
patent:JP7036086,patent,2022-03-15,165,0.6561845,0.0037022233,True,False,N0166
patent:JP7038953,patent,2022-03-22,315,0.6930967,0.023702085,True,True,N0316
patent:JP7040480,patent,2022-03-23,1,0.70053643,0.013400376,True,True,N0002
patent:JP7044135,patent,2022-03-30,292,0.69769895,0.023813426,True,True,N0293
patent:JP7045157,patent,2022-03-31,333,0.70113504,0.006949842,True,True,N0334
patent:JP7048370,patent,2022-04-05,23,0.6418179,0.0015679598,True,False,N0024
patent:JP7049207,patent,2022-04-06,95,0.63844407,0.027600408,True,False,N0096
patent:JP7049911,patent,2022-04-07,235,0.6312078,0.005401671,True,False,N0236
patent:JP7051856,patent,2022-04-11,60,0.74629915,0.012997091,True,True,N0061
patent:JP7052012,patent,2022-04-11,307,0.6876694,0.004637003,True,True,N0308
patent:JP7052517,patent,2022-04-12,23,0.65053654,0.006025851,True,False,N0024
patent:JP7053535,patent,2022-04-12,333,0.7302738,0.024265707,True,True,N0334
patent:JP7053666,patent,2022-04-12,73,0.7111502,0.0019740462,True,True,N0074
patent:JP7056198,patent,2022-04-19,1,0.6933497,9.804964e-05,True,False,N0002
patent:JP7056513,patent,2022-04-19,33,0.7009072,0.0077604055,True,True,N0034
patent:JP7058495,patent,2022-04-22,491,0.6740486,0.004654348,True,False,N0492
patent:JP7059583,patent,2022-04-26,455,0.74561715,0.008250833,True,True,N0456
patent:JP7067303,patent,2022-05-16,411,0.6971666,0.015491307,True,True,N0412
patent:JP7067504,patent,2022-05-16,195,0.7106929,0.011200905,True,True,N0196
patent:JP7068289,patent,2022-05-16,497,0.66306925,0.0102318525,True,False,N0498
patent:JP7070044,patent,2022-05-18,33,0.7534978,0.04799348,True,True,N0034
patent:JP7070293,patent,2022-05-18,1,0.68283546,0.006902337,True,True,N0002
patent:JP7072989,patent,2022-05-23,60,0.7591736,0.048595548,True,True,N0061
patent:JP7073397,patent,2022-05-23,43,0.69791913,0.0072907805,True,True,N0044
patent:JP7077025,patent,2022-05-30,472,0.69067955,0.00853914,True,True,N0473
patent:JP7078930,patent,2022-06-01,433,0.6508279,0.0064426064,True,False,N0434
patent:JP7080683,patent,2022-06-06,276,0.7650739,0.0563457,True,True,N0277
patent:JP7081294,patent,2022-06-07,333,0.62124777,0.0052737594,True,False,N0334
patent:JP7081942,patent,2022-06-07,309,0.6426173,0.009961307,True,False,N0310
patent:JP7084290,patent,2022-06-14,1,0.68069863,0.0023192763,True,True,N0002
patent:JP7084844,patent,2022-06-15,309,0.69605184,0.010224998,True,True,N0310
patent:JP7088856,patent,2022-06-21,195,0.71053845,0.03676051,True,True,N0196
patent:JP7089960,patent,2022-06-23,28,0.67534363,0.00037127733,True,False,N0029
patent:JP7091277,patent,2022-06-27,437,0.6380939,0.010946035,True,False,N0438
patent:JP7094628,patent,2022-07-04,190,0.74312127,0.061495245,True,True,N0191
patent:JP7099275,patent,2022-07-12,195,0.69364434,0.0024632215,True,True,N0196
patent:JP7099442,patent,2022-07-12,437,0.64474016,0.028485179,True,False,N0438
patent:JP7099943,patent,2022-07-12,406,0.76380897,0.033493698,True,True,N0407
patent:JP7103505,patent,2022-07-20,372,0.67200476,0.071618676,True,False,N0373
patent:JP7108869,patent,2022-07-29,190,0.7179887,0.009598494,True,True,N0191
patent:JP7108876,patent,2022-07-29,28,0.65699935,0.01313895,True,False,N0029
patent:JP7109619,patent,2022-07-29,110,0.73233354,0.00029873848,True,False,N0111
patent:JP7113716,patent,2022-08-05,28,0.7623735,0.0118258,True,True,N0029
patent:JP7114985,patent,2022-08-09,333,0.67938584,0.010891259,True,True,N0334
patent:JP7117357,patent,2022-08-12,33,0.7156286,0.017307937,True,True,N0034
patent:JP7117963,patent,2022-08-15,359,0.72284603,0.088330865,True,True,N0360
patent:JP7118266,patent,2022-08-15,28,0.70977104,0.016314745,True,True,N0029
patent:JP7120600,patent,2022-08-17,86,0.6938786,0.005863905,True,True,N0087
patent:JP7122565,patent,2022-08-22,28,0.672056,0.0031365752,True,False,N0029
patent:JP7124636,patent,2022-08-24,224,0.54186195,0.016315222,True,False,N0225
patent:JP7124826,patent,2022-08-24,195,0.6903089,0.012560725,True,True,N0196
patent:JP7125875,patent,2022-08-25,413,0.7359725,0.0147976875,True,True,N0414
patent:JP7126677,patent,2022-08-29,190,0.67281383,0.004811287,True,False,N0191
patent:JP7129154,patent,2022-09-01,389,0.66753757,0.0028414726,True,False,N0390
patent:JP7134624,patent,2022-09-12,190,0.73242486,0.016112685,True,True,N0191
patent:JP7135532,patent,2022-09-13,33,0.7100431,0.013781488,True,True,N0034
patent:JP7135647,patent,2022-09-13,341,0.63489395,0.0054044127,True,False,N0342
patent:JP7136041,patent,2022-09-13,23,0.6469617,0.004135847,True,False,N0024
patent:JP7136960,patent,2022-09-13,146,0.66573095,0.021787345,True,False,N0147
patent:JP7140716,patent,2022-09-21,379,0.7779032,0.043013036,True,True,N0380
patent:JP7140852,patent,2022-09-21,60,0.7509739,0.050900757,True,True,N0061
patent:JP7142242,patent,2022-09-27,28,0.69999516,0.01072973,True,True,N0029
patent:JP7144574,patent,2022-09-29,1,0.6677321,0.032446384,True,False,N0002
patent:JP7145790,patent,2022-10-03,276,0.67919207,0.017831802,True,True,N0277
patent:JP7148376,patent,2022-10-05,95,0.6537082,0.04485178,True,False,N0096
patent:JP7155951,patent,2022-10-19,255,0.67425007,0.0026175976,True,False,N0256
patent:JP7157183,patent,2022-10-19,33,0.6297914,0.018822074,True,False,N0034
patent:JP7163785,patent,2022-11-01,195,0.7232219,0.019711912,True,True,N0196
patent:JP7165507,patent,2022-11-04,28,0.69905114,0.016276062,True,True,N0029
patent:JP7166255,patent,2022-11-07,23,0.71551526,0.0043932796,True,True,N0024
patent:JP7168981,patent,2022-11-10,1,0.6972021,0.004595995,True,True,N0002
patent:JP7170913,patent,2022-11-14,406,0.6986665,0.0010808706,True,False,N0407
patent:JP7172742,patent,2022-11-16,1,0.69451016,0.01161772,True,True,N0002
patent:JP7174327,patent,2022-11-17,406,0.69617665,0.021953642,True,True,N0407
patent:JP7176174,patent,2022-11-22,305,0.7005795,0.048027456,True,True,N0306
patent:JP7179199,patent,2022-11-28,154,0.7146454,0.017557979,True,True,N0155
patent:JP7180575,patent,2022-11-30,23,0.66502076,0.010186493,True,False,N0024
patent:JP7181145,patent,2022-11-30,15,0.72716284,0.036625862,True,True,N0016
patent:JP7182143,patent,2022-12-02,33,0.6813206,0.031709135,True,True,N0034
patent:JP7182476,patent,2022-12-02,33,0.6994002,0.024075925,True,True,N0034
patent:JP7182898,patent,2022-12-05,190,0.7084274,0.03332132,True,True,N0191
patent:JP7184060,patent,2022-12-06,195,0.7065056,0.0047588944,True,True,N0196
patent:JP7184516,patent,2022-12-06,23,0.7398058,0.0021150112,True,True,N0024
patent:JP7185336,patent,2022-12-07,1,0.69035625,0.0017325878,True,True,N0002
patent:JP7186154,patent,2022-12-08,195,0.7477499,0.0022104383,True,True,N0196
patent:JP7188758,patent,2022-12-13,33,0.7131127,0.026615381,True,True,N0034
patent:JP7189231,patent,2022-12-13,37,0.6763178,0.013424873,True,False,N0038
patent:JP7189652,patent,2022-12-14,130,0.71696526,0.013872325,True,True,N0131
patent:JP7190084,patent,2022-12-14,1,0.67447484,0.022271514,True,False,N0002
patent:JP7190323,patent,2022-12-15,33,0.68682003,0.02353108,True,True,N0034
patent:JP7199340,patent,2023-01-05,420,0.6454841,0.0023826957,True,False,N0421
patent:JP7200016,patent,2023-01-06,256,0.7167068,0.020995677,True,True,N0257
patent:JP7201701,patent,2023-01-10,420,0.6652274,0.036890805,True,False,N0421
patent:JP7202405,patent,2023-01-11,1,0.70766497,0.011489511,True,True,N0002
patent:JP7205032,patent,2023-01-17,33,0.72041845,0.0060025454,True,True,N0034
patent:JP7207439,patent,2023-01-18,235,0.64000267,0.0057144165,True,False,N0236
patent:JP7210375,patent,2023-01-23,193,0.65261835,0.0032899976,True,False,N0194
patent:JP7211624,patent,2023-01-24,235,0.6542029,0.012248158,True,False,N0236
patent:JP7217074,patent,2023-02-02,28,0.6864007,0.005593419,True,True,N0029
patent:JP7217075,patent,2023-02-02,389,0.56530076,0.0012490749,True,False,N0390
patent:JP7219612,patent,2023-02-08,154,0.72889024,0.05499798,True,True,N0155
patent:JP7225072,patent,2023-02-20,264,0.6598694,0.033115923,True,False,N0265
patent:JP7225142,patent,2023-02-20,28,0.6545318,0.0350163,True,False,N0029
patent:JP7225421,patent,2023-02-20,33,0.69063854,0.004802525,True,True,N0034
patent:JP7226282,patent,2023-02-21,190,0.7307462,0.025436819,True,True,N0191
patent:JP7230738,patent,2023-03-01,29,0.6680148,0.022825897,True,False,N0030
patent:JP7232333,patent,2023-03-02,1,0.6772057,0.013588548,True,False,N0002
patent:JP7234570,patent,2023-03-08,33,0.7135614,0.01917839,True,True,N0034
patent:JP7234960,patent,2023-03-08,190,0.7406755,0.0035805106,True,True,N0191
patent:JP7236949,patent,2023-03-10,190,0.76941943,0.055725038,True,True,N0191
patent:JP7244708,patent,2023-03-22,226,0.64346045,0.011051357,True,False,N0227
patent:JP7245080,patent,2023-03-23,437,0.6790996,0.0015155673,True,False,N0438
patent:JP7247052,patent,2023-03-28,255,0.7198011,0.0072464347,True,True,N0256
patent:JP7247871,patent,2023-03-29,377,0.6319154,0.0013405681,True,False,N0378
patent:JP7250506,patent,2023-04-03,1,0.6764093,0.023455143,True,False,N0002
patent:JP7252913,patent,2023-04-05,439,0.659039,0.00071012974,True,False,N0440
patent:JP7253223,patent,2023-04-06,276,0.7387847,0.04428363,True,True,N0277
patent:JP7253295,patent,2023-04-06,255,0.6785773,0.007252395,True,False,N0256
patent:JP7258227,patent,2023-04-14,33,0.68864125,0.0025054812,True,True,N0034
patent:JP7258469,patent,2023-04-17,154,0.67587835,0.024967194,True,False,N0155
patent:JP7258827,patent,2023-04-17,359,0.657284,0.009795189,True,False,N0360
patent:JP7259085,patent,2023-04-17,33,0.7386637,0.00058341026,True,False,N0034
patent:JP7259709,patent,2023-04-18,379,0.7734346,0.046793997,True,True,N0380
patent:JP7261016,patent,2023-04-19,8,0.70589364,0.0016087294,True,False,N0009
patent:JP7261092,patent,2023-04-19,1,0.7004762,0.0071082115,True,True,N0002
patent:JP7261983,patent,2023-04-21,28,0.66513294,0.008573592,True,False,N0029
patent:JP7262014,patent,2023-04-21,1,0.6570848,0.0061550736,True,False,N0002
patent:JP7268818,patent,2023-05-08,33,0.73175573,0.041772544,True,True,N0034
patent:JP7269971,patent,2023-05-09,457,0.6268016,0.0016281009,True,False,N0458
patent:JP7270573,patent,2023-05-10,60,0.7066828,0.020438194,True,True,N0061
patent:JP7275883,patent,2023-05-18,172,0.57226247,0.0051369667,True,False,N0173
patent:JP7281364,patent,2023-05-25,33,0.61772984,0.011079848,True,False,N0034
patent:JP7283110,patent,2023-05-30,8,0.6010661,0.0019583702,True,False,N0009
patent:JP7285480,patent,2023-06-02,411,0.7013255,0.004159808,True,True,N0412
patent:JP7287343,patent,2023-06-06,103,0.66156757,0.0048396587,True,False,N0104
patent:JP7288269,patent,2023-06-07,497,0.67178833,0.010504842,True,False,N0498
patent:JP7289016,patent,2023-06-13,60,0.7103313,0.02851522,True,True,N0061
patent:JP7289282,patent,2023-06-09,330,0.6557583,0.01251024,True,False,N0331
patent:JP7292839,patent,2023-06-19,348,0.63313895,0.00943476,True,False,N0349
patent:JP7294301,patent,2023-06-20,8,0.6353009,0.0062322617,True,False,N0009
patent:JP7296657,patent,2023-06-23,76,0.70173395,0.008980274,True,True,N0077
patent:JP7298671,patent,2023-06-27,1,0.6353129,0.0098775625,True,False,N0002
patent:JP7301685,patent,2023-07-03,110,0.7298312,0.012761116,True,True,N0111
patent:JP7302334,patent,2023-07-04,195,0.7111762,0.028486788,True,True,N0196
