category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter
C0014,电池单体模组及用电器件混合,电化学储能,混杂待重分,质量限制观察,False,False,2,337646,7.395990189958612e-06,1,294889,5.080199414761028e-06,2,259776,9.609803537176486e-06,1,242709,6.170706422471244e-06,0,240184,2.0784921786339316e-06,2,1,1.4558464316319597,3,4,1.3333333333333333,6.953569791469587e-06,1.0636249310435875,0.7696296975631691,-0.13092289603270935,1,0,3,5,7.361997713965375e-06,0,0,0.0,0,5,1.6666666666666667,0.37499999999999994,0.2570689839248401,5.6408720036001295e-06,1.3111430617887319,0.27938360114724264,0.4238288279396563,1.0,6.787365177195687,53.59399075500772,False,False,历史峰值以下的恢复或波动,2025Q2
C0015,通用机器学习与优化算法,数字技术与测量,关联基础研究,关联基础或环境研究,True,False,1149,337646,0.0034006762893429698,982,294889,0.0033275306166684728,728,259776,0.002800296750733228,695,242709,0.0028611508778858337,700,240184,0.0029119675422661384,1149,982,1.0219819683425575,3,2405,801.6666666666666,0.002996326081762512,1.1349486659818444,1.0219819683425575,0.0971244632512791,2,4,3,2859,0.0031761678855815566,12,3,1.0,1249,2273,967.0,1.2913223140495869,0.502659774058156,0.003015359467702247,1.1277847055277759,1.0512473193429535,0.00037304293668235134,0.0031086911390195942,85.03852080123266,67.34976887519261,False,False,平稳或增长证据不足,2025Q2
C0016,生物质能源利用与可持续性,生物质与资源循环,宽泛待细分,关联基础或环境研究,True,False,766,337646,0.0022676105922413104,644,294889,0.0021827923485423215,530,259776,0.0020392003105888503,567,242709,0.002334583929834954,650,240184,0.0027041183244027453,766,644,1.0388576786773285,3,1741,580.3333333333334,0.0021855255296553753,1.0375585009061317,0.8385766894065756,0.05308447409620598,2,4,3,1940,0.0021632010837908276,12,3,1.0,1032,2146,907.6666666666666,1.136830520909758,0.3995759313201519,0.00218301746539325,1.0387505497271967,0.954145635756373,0.18828713257977686,0.6448189471910166,73.10477657935286,60.493066255778125,False,False,历史峰值以下的恢复或波动,2025Q2
C0017,电磁场耦合与电磁换能,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,390,337646,0.0011552536676715352,369,294889,0.001251422455836133,405,259776,0.001558710133730026,411,242709,0.0016928304618979448,406,240184,0.0016898141412293865,390,369,0.9231524193000492,3,1185,395.0,0.0015009876838213679,0.7696623230980633,0.6824390827515613,-0.14976934817057286,1,4,3,1164,0.0013217954190792313,12,3,1.0,448,1027,434.3333333333333,1.0313935681470139,0.2324216351320752,0.0014860563911706563,0.7773955783477854,0.6933879564690304,0.9999925977211834,1.0,56.20184899845917,22.10708782742681,True,False,近期份额下降,2025Q2
C0018,电力智能算法与多场景辨识,数字技术与测量,混杂待重分,质量限制观察,False,False,472,337646,0.0013978421459021778,353,294889,0.001197233662078682,290,259776,0.0011166591710199078,257,242709,0.0010593046025242302,216,240184,0.0008999871133484925,472,353,1.1675600095266214,3,900,300.0,0.0011243991452076067,1.2431903313516688,1.1675600095266214,0.11229418928820634,3,4,3,1115,0.0012372449930002558,12,3,1.0,501,1096,417.0,1.200956937799043,0.4033856798037735,0.0011288011642759815,1.238342225487303,1.107864454707621,8.050805521916652e-05,0.0007944873870312485,61.802773497688754,78.38597842835131,False,False,平稳或增长证据不足,2025Q2
C0019,太阳能采集光学与空间应用,太阳能,混杂待重分,质量限制观察,False,False,504,337646,0.0014925108203336479,469,294889,0.0015901024168202015,324,259776,0.0012473524991255078,392,242709,0.0016146681805466424,569,240184,0.0023674025914640485,504,469,0.9386255907454616,3,1185,395.0,0.0014840410321641173,1.0057072466232146,0.6304423361345777,0.08971825579205017,1,4,3,1297,0.001443321912093119,12,3,1.0,682,1329,536.6666666666666,1.2703037817730938,0.3627575110102125,0.0014860563911706563,1.0043433272124398,0.9049693858353631,0.46697467556856614,1.0,62.07241910631741,52.761941448382125,False,False,近期份额下降,2025Q2
C0020,纳米复合材料与多类器件,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,678,337646,0.0020072717375547674,685,294889,0.0023216511325457895,662,259776,0.002546597937351769,653,242709,0.002688371098056639,641,240184,0.0026667054651873345,678,685,0.8645880121332908,3,2000,666.6666666666666,0.0025188733893180657,0.7968926687888016,0.7466497980899205,-0.11899093532543592,1,4,3,2025,0.002291840269150775,12,3,1.0,1096,2216,1046.3333333333333,1.0474220241884151,0.570450275715141,0.0025076809873782356,0.8004493983317061,0.7336979027523247,0.9999997435142448,1.0,81.36363636363637,22.584745762711865,False,False,近期份额下降,2025Q2
C0021,金属离子吸附与材料化学,碳与环境,混杂待重分,质量限制观察,False,False,821,337646,0.0024303223764204,689,294889,0.002335198330985152,598,259776,0.002300586966800051,577,242709,0.002375721972651429,593,240184,0.002467170216038477,821,689,1.0407348892696056,3,1864,621.3333333333334,0.002337169090145544,1.0398573157019868,0.9850647355506572,0.027429810206938132,2,4,3,2108,0.002355369224735201,12,3,1.0,1146,2169,908.0,1.2618261826182617,0.4111681236742467,0.0023372013001583206,1.0398429849648687,0.957903947045167,0.17333646835589606,0.6018627373468612,75.41602465331279,61.42526964560864,False,False,历史峰值以下的恢复或波动,2025Q2
C0022,钠离子电池材料与电解液,电化学储能,宽泛待细分,能源电力直接相关,True,True,32,337646,9.614787246946195e-05,31,294889,0.00010668418770998158,64,259776,0.0002479329312591533,33,242709,0.00013781244343519111,31,240184,0.0001309450072539377,32,31,0.901238267200737,3,128,42.666666666666664,0.00016414318746810867,0.5857560947397984,0.38779790962485267,-0.4736354632657269,1,0,3,127,0.00015025499714619895,1,0,0.08333333333333333,85,207,76.33333333333333,1.1120689655172415,0.4036530305935066,0.00016107823388058148,0.596901705172302,0.40622873476837584,0.9965060599469168,1.0,28.63058551617874,16.182588597842837,False,False,近期份额下降,2025Q2
C0023,功率半导体器件与电路结构,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,2,337646,7.395990189958612e-06,5,294889,1.8627397854123767e-05,8,259776,3.267333202640005e-05,1,242709,6.170706422471244e-06,1,240184,6.235476535901795e-06,2,5,0.3970490268087163,3,14,4.666666666666667,1.9157145434331688e-05,0.3860695329223838,0.22636167575387328,-0.7428106118437672,1,0,3,15,1.9565573356827476e-05,0,0,0.0,2,5,1.0,1.5,0.0973738635097252,1.817614312271153e-05,0.4069064674516753,0.10630949791774648,0.9343749299796626,1.0,6.109399075500771,11.953004622496149,False,False,近期份额下降,2025Q2
C0024,海洋资源开发与海上工程,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,414,337646,0.0012262551734951378,323,294889,0.0010956296737834616,260,259776,0.0010013415285737898,233,242709,0.0009605732997646904,310,240184,0.0012907436429316717,414,323,1.1192241346116487,3,816,272.0,0.001019181500707314,1.2031764436894845,0.9500377400348369,0.10131216065825477,4,4,3,997,0.0011077421252841297,12,3,1.0,623,1281,394.6666666666667,1.577085088458298,0.2285262642777552,0.0010235048868754459,1.198094107042955,1.0645206785819332,0.0013424960137009537,0.010274204186486889,55.65485362095532,81.80277349768875,True,False,历史峰值以下的恢复或波动,2025Q2
C0025,通用防护支撑与安装结构混杂簇024,制造与通用装置,混杂待重分,质量限制观察,False,False,3,337646,1.0354386265942057e-05,1,294889,5.080199414761028e-06,7,259776,2.882941061152946e-05,3,242709,1.4398314985766236e-05,8,240184,3.5334367036776844e-05,3,1,2.0381850042847436,3,11,3.6666666666666665,1.6102641670685573e-05,0.643024075036827,0.2930400947939712,-0.511992922056157,2,0,3,11,1.475466543074418e-05,0,0,0.0,1,9,2.6666666666666665,0.5454545454545455,0.1421115211945264,1.441556178697811e-05,0.7182783729799139,0.2170961876744371,0.7520423812692776,1.0,6.425269645608629,32.91217257318952,False,False,历史峰值以下的恢复或波动,2025Q2
C0026,硫化镉等硫族薄膜制备,太阳能,方向候选,能源电力直接相关,True,True,246,337646,0.0007292446327299191,253,294889,0.0008585537010946136,250,259776,0.0009629023144250839,260,242709,0.0010716460153691728,237,240184,0.0009872837848511175,246,253,0.8493873263840901,3,763,254.33333333333334,0.0009643673436296234,0.7561896797388797,0.6804902199712847,-0.13897135955379714,0,4,3,749,0.0008502335494165389,12,3,1.0,422,1031,454.3333333333333,0.9289897510980967,0.3033286927050712,0.0009570679499441554,0.761957009188815,0.660044255722408,0.9999047138902857,1.0,53.60554699537751,14.144838212634822,False,False,近期份额下降,2025Q2
C0027,变压器与高压开关设备,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,426,337646,0.0012617559264069393,372,294889,0.0012615828546656551,398,259776,0.001531802683825932,369,242709,0.0015200506820687498,398,240184,0.0016565582663712437,426,372,1.0001371861868953,3,1139,379.6666666666667,0.0014378120735201122,0.877552741171421,0.7616731340038316,-0.09697046168197732,2,4,3,1196,0.0013517138216328423,12,3,1.0,448,1025,425.6666666666667,1.05234375,0.2497139440375599,0.001428394144022744,0.8833387701054931,0.7903293485877595,0.9856936493572278,1.0,56.77966101694915,38.366718027734976,True,False,历史峰值以下的恢复或波动,2025Q2
C0028,电动汽车充电设施及并网,交通与充电,宽泛待细分,能源电力直接相关,True,True,927,337646,0.002743912360474645,759,294889,0.0025722743036740003,564,259776,0.0021698936386944506,455,242709,0.0018738378502904346,382,240184,0.0015900465166549579,927,759,1.0667261872326341,3,1778,592.6666666666666,0.0022053352642196285,1.244215519061042,1.0667261872326341,0.11735330941322708,3,4,3,2250,0.002495360100947699,12,3,1.0,1031,1909,732.6666666666666,1.4066333484779647,0.4404216255184999,0.0022293979685339624,1.2307862477685059,1.136858350506972,1.298138811552904e-07,2.071498103541868e-06,77.14175654853621,77.60785824345146,True,False,平稳或增长证据不足,2025Q2
C0029,聚变等离子体诊断,核能与等离子体,方向候选,能源电力直接相关,True,True,561,337646,0.0016611393966647042,450,294889,0.0015257532242332285,441,259776,0.0016970913046653673,375,242709,0.0015447335077586348,455,240184,0.0018935063747355118,561,450,1.0887339907143334,3,1266,422.0,0.0015891926788857435,1.045272495107016,0.8772821780949827,-0.01070601896546819,2,4,3,1452,0.0016279946418544333,12,3,1.0,671,1312,575.0,1.1666666666666667,0.2931593339506609,0.0015875920872354587,1.0463263265297047,0.9473493843429679,0.18499276946756354,0.6368667310766507,60.292758089368256,60.107858243451474,True,False,历史峰值以下的恢复或波动,2025Q2
C0030,碳基电极与多孔材料制备,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,76,337646,0.00022631729981273353,80,294889,0.0002726373685921751,62,259776,0.00024024508842941214,58,242709,0.00024065755047637853,43,240184,0.00018082881954115207,76,80,0.8301037417628193,3,200,66.66666666666667,0.0002511800024993219,0.9010163928688729,0.8301037417628193,-0.029860803987642015,1,0,3,218,0.00024639991894477364,1,0,0.08333333333333333,142,395,145.0,0.9794520547945206,0.4842248911155105,0.0002513321859381836,0.900470820989069,0.6919560510761482,0.7892677819119582,1.0,37.59822804314331,30.265793528505398,False,False,近期份额下降,2025Q2
C0031,车辆驱动制动与运动控制,交通与充电,宽泛待细分,能源电力直接相关,True,True,683,337646,0.0020220637179346845,661,294889,0.0022403679419096133,611,259776,0.0023505579451933685,576,242709,0.0023716081683697815,586,240184,0.002438071325537602,683,661,0.9025587628303351,3,1848,616.0,0.002320844685157588,0.871261972361319,0.829370206176726,-0.07526704551432051,1,4,3,1955,0.0022043298683458888,12,3,1.0,629,1320,577.0,1.0899653979238755,0.3388822605828385,0.002317144866367742,0.8726531289795384,0.7993475726045113,0.9988314259229092,1.0,66.98767334360555,31.521571648690294,True,False,近期份额下降,2025Q2
C0032,煤炭产业布局与清洁利用政策,能源政策与治理,政策类群,能源治理与政策研究,True,False,48,337646,0.00014348220968519708,49,294889,0.0001676465806871139,53,259776,0.0002056497956955768,48,242709,0.00019951950765990356,62,240184,0.0002598115223292415,48,49,0.8558612355654552,3,150,50.0,0.0001909386280141981,0.7514572152185351,0.5522549900745812,-0.17998182401197038,1,0,3,150,0.00017225952868929592,0,0,0.0,80,219,79.66666666666667,1.0041322314049586,0.3479125085771827,0.00018865583034262655,0.7605500949777827,0.5502737696496551,0.9549426428217448,1.0,25.99383667180277,16.2904468412943,False,False,近期份额下降,2025Q2
C0033,石油产业与油价经济,化石能源,宽泛待细分,能源电力直接相关,True,True,805,337646,0.0023829880392046646,702,294889,0.0023792267259130813,694,259776,0.0026696034226276278,742,242709,0.003054499679123266,856,240184,0.0035604571019999254,805,702,1.001580897377546,3,2138,712.6666666666666,0.002701109942554658,0.8822254887377446,0.6692927258879566,-0.056787375821393926,3,4,3,2201,0.002477272729248458,12,3,1.0,839,1696,670.3333333333334,1.2512413108242304,0.2113685552459276,0.0026806677288219727,0.8889531565524817,0.8197636637493949,0.9977849205608684,1.0,68.17411402157165,46.58320493066256,True,False,历史峰值以下的恢复或波动,2025Q2
C0034,污泥资源化与水处理,生物质与资源循环,宽泛待细分,关联基础或环境研究,True,False,589,337646,0.0017439744867922408,551,294889,0.0018678199848271378,536,259776,0.002062263839078074,518,242709,0.0021330075200342268,492,240184,0.0020473147959544228,589,551,0.933695163858974,3,1605,535.0,0.0020210304479798126,0.8629135145071604,0.8176129106025171,-0.083818817079373,2,4,3,1676,0.0018913527702324844,12,3,1.0,831,1653,729.0,1.1397260273972603,0.5251988853318609,0.0020125377781733352,0.8665549067978968,0.7885023689400738,0.9985416642572255,1.0,73.5362095531587,35.577812018489986,False,False,近期份额下降,2025Q2
C0035,太阳能集热与热利用装置,太阳能,宽泛待细分,能源电力直接相关,True,True,72,337646,0.00021448371550879974,48,294889,0.0001642597810772732,78,259776,0.0003017478310673417,52,242709,0.00021597472478649356,46,240184,0.00019329977261295565,72,48,1.3057591706389742,3,178,59.333333333333336,0.00022732744564370284,0.9435011901069198,0.7108044977494237,-0.1706789274965761,2,1,3,198,0.00022683044255113823,2,0,0.16666666666666666,107,266,84.33333333333333,1.265625,0.2547176075190376,0.00022375458947613847,0.9585667762657114,0.7295847789820393,0.6285167936679437,1.0,28.447611710323578,52.249614791987675,False,False,历史峰值以下的恢复或波动,2025Q2
C0036,风机传动支撑与轴承部件,风能与水能海洋能源,混杂待重分,质量限制观察,False,False,11,337646,3.402155487380962e-05,8,294889,2.8787796683645823e-05,15,259776,5.958078193049421e-05,2,242709,1.0284510704118742e-05,7,240184,3.1177382679508975e-05,11,8,1.181804750383591,3,25,8.333333333333334,3.2884363106086254e-05,1.0345815354262675,0.5710155820629965,-0.2801693903107072,3,0,3,34,4.079671116264988e-05,0,0,0.0,12,28,6.666666666666667,1.6956521739130435,0.2119956933361577,3.196494135373407e-05,1.0643396619226175,0.5305443694717995,0.4577955822464868,1.0,11.787365177195685,60.62788906009246,False,False,历史峰值以下的恢复或波动,2025Q2
C0037,光催化二氧化碳转化与氧化还原,碳与环境,宽泛待细分,能源电力直接相关,True,True,2309,337646,0.0068324157374837656,2002,294889,0.0067820662187059715,1626,259776,0.006252138181287022,1355,242709,0.005576261703773181,1184,240184,0.004923947971183784,2309,2002,1.0074239202558835,3,4983,1661.0,0.0062034887012553915,1.1013827970865973,1.0074239202558835,0.04437739594591772,2,4,3,5937,0.006622206712492252,12,3,1.0,1930,3090,1564.6666666666667,1.2333404300617414,0.6304262764256012,0.006246952362209166,1.0937198399040706,1.0410672841721722,0.0001640295927099192,0.0014821951148486674,97.2804314329738,62.68104776579353,True,False,平稳或增长证据不足,2025Q2
C0038,电气计量校准与测量不确定度,数字技术与测量,宽泛待细分,关联基础或环境研究,True,False,459,337646,0.001359382996914393,408,294889,0.0013835076406199197,365,259776,0.0014049532771352022,362,242709,0.0014912540520972174,383,240184,0.0015942035010122256,459,408,0.9825626957183142,3,1135,378.3333333333333,0.0014265716566174466,0.9529020085381725,0.852703557639451,-0.016486564729755404,2,4,3,1232,0.0013826146382231715,12,3,1.0,644,1428,557.3333333333334,1.1552238805970148,0.2782414777411861,0.0014233800355750994,0.955038684637129,0.8569538695000688,0.7974309482288204,1.0,59.152542372881356,47.62711864406779,False,False,近期份额下降,2025Q2
C0039,碳达峰与综合节能政策,能源政策与治理,政策类群,能源治理与政策研究,True,False,58,337646,0.00017306617044503153,48,294889,0.0001642597810772732,27,259776,0.00010570783890894135,25,242709,0.00010490200918201116,24,240184,0.00010184611675306266,58,48,1.0536125721707585,3,100,33.333333333333336,0.00012495654305607525,1.385010870278051,1.0536125721707585,0.24649747874993366,2,0,3,133,0.0001476779301437487,0,0,0.0,84,197,55.333333333333336,1.5088757396449703,0.3685295562468907,0.00012597947474706956,1.373764819963716,0.9952416106053897,0.027804423218276867,0.15111099575150472,26.2788906009245,80.58551617873653,False,False,平稳或增长证据不足,2025Q2
C0040,碳定价与减排经济机制,碳与环境,方向候选,能源电力直接相关,True,True,2268,337646,0.006711121498368444,1747,294889,0.005918432318196597,1241,259776,0.004772228436561843,946,242709,0.0038937157525793555,723,240184,0.003007578182483299,2268,1747,1.1339356670067298,3,3934,1311.3333333333333,0.004861458835779265,1.3804748173482555,1.1339356670067298,0.1704763510451892,4,4,3,5256,0.005800594084375628,12,3,1.0,2102,3356,1356.0,1.5497420781134856,0.471260286127065,0.00493200242181438,1.3607295626386906,1.292205545200852,2.404713661840875e-32,4.5088381159516404e-30,90.28505392912173,87.29583975346688,True,False,平稳或增长证据不足,2025Q2
C0041,电池单体与模组构件装配,电化学储能,宽泛待细分,能源电力直接相关,True,True,8,337646,2.5146366645859282e-05,4,294889,1.5240598244283083e-05,7,259776,2.882941061152946e-05,3,242709,1.4398314985766236e-05,4,240184,1.8706429607705388e-05,8,4,1.6499592891828878,3,14,4.666666666666667,1.948944128052626e-05,1.2902559023580318,0.8722469905715917,-0.06834132455570607,2,0,3,19,2.3072125167223942e-05,0,0,0.0,37,54,7.666666666666667,4.384615384615384,0.6058917184648561,1.817614312271153e-05,1.3834819893356962,0.59327895216216,0.2486394442853026,0.7672097140511648,25.778120184899844,76.12480739599384,False,False,历史峰值以下的恢复或波动,2025Q2
