category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter
C0011,光催化与光生物制氢,氢能与燃料电池,宽泛待细分,能源电力直接相关,True,True,1199,418193,0.0028657231322031305,1063,337646,0.0031462542268083935,860,294889,0.0029143410642679096,748,259776,0.0028771751790306398,640,242709,0.0026348916423952215,1199,1063,0.9108364822477051,2,1811,905.5,0.0030117147029195164,0.951525431484309,0.9108364822477051,-0.00841151188583611,1,4,3,3122,0.0029754394744264776,12,3,1.0,1370,2181,1047.0,1.308206106870229,0.6332284600463558,0.0030302928920687123,0.9456917975498951,0.879149962909238,0.9330285310577474,1.0,88.60554699537751,41.69876733436056,True,False,近期份额下降,2026Q2
C0012,聚合物介电绝缘与储能,能源材料与电化学基础,宽泛待细分,能源电力直接相关,True,True,503,418193,0.0012029108770856827,419,337646,0.0012410471538750552,444,294889,0.0015054324265741845,383,259776,0.001474143862602873,407,242709,0.0016763752447713548,503,419,0.9692708881606187,2,802,401.0,0.001357595508238964,0.8860598534581674,0.7175665954490702,-0.11216791659758485,2,4,3,1366,0.001316463485844974,12,3,1.0,731,1441,613.5,1.191212367778682,0.4412596781121364,0.001342428951634083,0.8960704219179937,0.8015827145613658,0.9734047052919147,1.0,65.75500770416025,37.21879815100154,True,False,近期份额下降,2026Q2
C0013,集成电路与电子封装,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,301,418193,0.0007203130674107911,194,337646,0.00057540803677878,180,294889,0.0006113173295762437,168,259776,0.0006477007584056952,154,242709,0.0006355827615145382,301,194,1.251830042978216,2,362,181.0,0.0006115543975922376,1.1778397314233195,1.1121078029672684,0.08203487399723874,3,4,3,675,0.0006356794779219382,12,3,1.0,401,801,259.5,1.5431861804222649,0.3630010113790348,0.000606393140146237,1.1878648020937068,1.0195750009562374,0.013541069422046043,0.05549618615592641,54.06009244992296,73.50924499229583,False,False,平稳或增长证据不足,2026Q2
C0014,电池单体模组及用电器件混合,电化学储能,混杂待重分,质量限制观察,False,False,2,418193,5.972745169243707e-06,2,337646,7.395990189958612e-06,1,294889,5.080199414761028e-06,2,259776,9.609803537176486e-06,1,242709,6.170706422471244e-06,2,2,0.8075653179411708,2,4,2.0,8.502896863567549e-06,0.7024365066493033,0.6215262514095679,0.08092806668308228,1,0,3,5,6.149644924654448e-06,0,0,0.0,4,6,1.5,2.0,0.0889208432132506,7.5276389811257e-06,0.7934420319863067,0.16906979768897187,0.6518627716894307,1.0,4.322033898305086,35.21186440677966,False,False,近期份额下降,2026Q2
C0015,通用机器学习与优化算法,数字技术与测量,关联基础研究,关联基础或环境研究,True,False,1576,418193,0.0037664131037250816,1149,337646,0.0034006762893429698,982,294889,0.0033275306166684728,728,259776,0.002800296750733228,695,242709,0.0028611508778858337,1576,1149,1.1075482590119667,2,1877,938.5,0.003100486520038099,1.2147813187972833,1.1075482590119667,0.061946322420936006,3,4,3,3707,0.0034982066699121746,12,3,1.0,1481,2667,1075.0,1.3773234200743494,0.4313524483408166,0.0031406982637918893,1.1992279383049493,1.1215631556154415,4.6373366049136036e-08,4.700003315790814e-07,85.462249614792,69.16409861325114,False,False,平稳或增长证据不足,2026Q2
C0016,生物质能源利用与可持续性,生物质与资源循环,宽泛待细分,关联基础或环境研究,True,False,1009,418193,0.002411794499340609,766,337646,0.0022676105922413104,644,294889,0.0021827923485423215,530,259776,0.0020392003105888503,567,242709,0.002334583929834954,1009,766,1.0635840684430684,2,1296,648.0,0.0021534054514150804,1.1199908952379274,1.0330725181986125,0.049883062486911545,2,4,3,2419,0.0022873991467080804,12,3,1.0,1235,2458,929.0,1.3290322580645162,0.3384269505854018,0.0021687964308954376,1.1120428201483363,1.02421635911342,0.005584783381486616,0.02449466395388867,72.81972265023113,59.9768875192604,False,False,平稳或增长证据不足,2026Q2
C0017,电磁场耦合与电磁换能,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,443,418193,0.0010595649930238336,390,337646,0.0011552536676715352,369,294889,0.001251422455836133,405,259776,0.001558710133730026,411,242709,0.0016928304618979448,443,390,0.917170854050984,2,795,397.5,0.0013569819007007806,0.7808247055297103,0.6259132363650196,-0.08321121451922453,2,4,3,1202,0.0011554137055105006,12,3,1.0,475,1061,439.0,1.0818181818181818,0.2189953845966972,0.0013307192909967765,0.7962347883528204,0.7089199418760644,0.9999427953363018,1.0,54.568567026194145,29.853620955315876,True,False,近期份额下降,2026Q2
C0018,电力智能算法与多场景辨识,数字技术与测量,混杂待重分,质量限制观察,False,False,770,418193,0.0018408000611609106,472,337646,0.0013978421459021778,353,294889,0.001197233662078682,290,259776,0.0011166591710199078,257,242709,0.0010593046025242302,770,472,1.3168869364522162,2,762,381.0,0.0012572506584610428,1.4641472237637725,1.3168869364522162,0.21509333951185772,4,4,3,1595,0.0014786252897139235,12,3,1.0,799,1385,461.5,1.7297297297297298,0.3385401329390289,0.001275516605135188,1.44318000545811,1.3056865593531921,2.4053061589321027e-13,3.92169482434582e-12,62.203389830508485,86.36363636363636,False,False,多年背景上持续抬升,2026Q2
C0019,太阳能采集光学与空间应用,太阳能,混杂待重分,质量限制观察,False,False,607,418193,0.0014513770761262208,504,337646,0.0014925108203336479,469,294889,0.0015901024168202015,324,259776,0.0012473524991255078,392,242709,0.0016146681805466424,607,504,0.9724399021789124,2,828,414.0,0.0013699316597295778,1.0594521747257963,0.8988701787848822,-0.04564280691672051,1,4,3,1580,0.0015113301044266901,12,3,1.0,676,1512,572.0,1.181500872600349,0.3208115919831371,0.001385921976858365,1.0472285600205509,0.9431359041672318,0.19345353682613758,0.5092827507531722,61.44067796610169,45.60477657935285,False,False,近期份额下降,2026Q2
C0020,纳米复合材料与多类器件,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,645,418193,0.0015421628026987251,678,337646,0.0020072717375547674,685,294889,0.0023216511325457895,662,259776,0.002546597937351769,653,242709,0.002688371098056639,645,678,0.7682880069727719,2,1340,670.0,0.002276934837453268,0.6772977326060068,0.5736420852811276,-0.2045463895577493,1,4,3,2008,0.0019570285575997606,12,3,1.0,1055,2293,1055.0,1.0,0.5509041803885258,0.0022424000120442223,0.687728681062954,0.6260903631083947,0.9999999999999982,1.0,78.06625577812018,13.50924499229584,False,False,近期份额下降,2026Q2
C0021,金属离子吸附与材料化学,碳与环境,混杂待重分,质量限制观察,False,False,803,418193,0.0019196402973949275,821,337646,0.0024303223764204,689,294889,0.002335198330985152,598,259776,0.002300586966800051,577,242709,0.002375721972651429,803,821,0.789870642685004,2,1419,709.5,0.0023654546716102252,0.8115312123432826,0.789870642685004,-0.09797950122780819,1,4,3,2313,0.0022283870016001598,12,3,1.0,1192,2385,1017.5,1.1713303878252332,0.4030120611450306,0.0023745518963795404,0.8084221281167985,0.7414106569614193,0.9999993186471635,1.0,73.7904468412943,24.071648690292758,False,False,近期份额下降,2026Q2
C0022,钠离子电池材料与电解液,电化学储能,宽泛待细分,能源电力直接相关,True,True,24,418193,5.853290265858833e-05,32,337646,9.614787246946195e-05,31,294889,0.00010668418770998158,64,259776,0.0002479329312591533,33,242709,0.00013781244343519111,24,32,0.6087800089094981,2,96,48.0,0.00017204040186430763,0.34022765597091914,0.23608361487650256,-0.30014195934036714,1,0,3,87,8.712165427934397e-05,0,0,0.0,56,183,90.0,0.6263736263736264,0.3827321471306462,0.00016142603592858446,0.3625988975191309,0.23273273971614789,0.9999987840428899,1.0,24.106317411402156,6.2442218798151,False,False,近期份额下降,2026Q2
C0023,功率半导体器件与电路结构,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,1,418193,3.5836471015462244e-06,2,337646,7.395990189958612e-06,5,294889,1.8627397854123767e-05,8,259776,3.267333202640005e-05,1,242709,6.170706422471244e-06,1,2,0.48453919076470253,2,10,5.0,2.003466110817933e-05,0.17887235936739496,0.10968110318992375,-0.8241262372650437,0,0,3,8,9.869011715209535e-06,0,0,0.0,2,5,2.0,1.0,0.0743002042343814,1.7564490955959965e-05,0.20402795108219318,0.03687112557978669,0.9847006732182255,1.0,4.591679506933745,2.8197226502311246,False,False,近期份额下降,2026Q2
C0024,海洋资源开发与海上工程,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,745,418193,0.0017810726094684734,414,337646,0.0012262551734951378,323,294889,0.0010956296737834616,260,259776,0.0010013415285737898,233,242709,0.0009605732997646904,745,414,1.4524485995781493,2,674,337.0,0.0011137983510344637,1.5990979047636986,1.4524485995781493,0.24294326493200513,3,4,3,1482,0.0013676524855823578,12,3,1.0,777,1603,489.5,1.5861365953109072,0.2011227131470632,0.0011283094428376189,1.5785320425832838,1.4223907070419588,2.0749688665983534e-18,5.1874221664958835e-17,58.35130970724192,87.05315870570108,True,True,多年背景上持续抬升,2026Q2
C0025,通用防护支撑与安装结构混杂簇024,制造与通用装置,混杂待重分,质量限制观察,False,False,6,418193,1.5529137440033638e-05,3,337646,1.0354386265942057e-05,1,294889,5.080199414761028e-06,7,259776,2.882941061152946e-05,3,242709,1.4398314985766236e-05,6,3,1.4997641618907458,2,10,5.0,1.9591898438735757e-05,0.7926305604632216,0.5386560845549587,0.5586837891968006,1,0,3,10,1.0321241040245575e-05,0,0,0.0,6,11,2.5,2.0,0.1421115211945264,1.7564490955959965e-05,0.8841211213561704,0.33241712696798154,0.6174530486400858,1.0,6.1710323574730355,61.41371340523882,False,False,历史峰值以下的恢复或波动,2026Q2
C0026,硫化镉等硫族薄膜制备,太阳能,方向候选,能源电力直接相关,True,True,249,418193,0.000596079967890522,246,337646,0.0007292446327299191,253,294889,0.0008585537010946136,250,259776,0.0009629023144250839,260,242709,0.0010716460153691728,249,246,0.8173936990925847,2,496,248.0,0.0008460734735775016,0.7045250637277192,0.5562284180986551,-0.18243719911974576,0,4,3,748,0.0007279594339050182,12,3,1.0,428,1026,436.5,0.9805714285714285,0.306944896801863,0.0008305495009175355,0.7176934875429011,0.6164283533267775,0.999991523846568,1.0,52.27272727272727,14.992295839753467,False,False,近期份额下降,2026Q2
C0027,变压器与高压开关设备,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,473,418193,0.0011312379350547582,426,337646,0.0012617559264069393,372,294889,0.0012615828546656551,398,259776,0.001531802683825932,369,242709,0.0015200506820687498,473,426,0.8965584479370327,2,824,412.0,0.0013967793051164355,0.8098902460188285,0.7385010791528993,-0.054527307796654156,1,4,3,1271,0.0012181922387091175,12,3,1.0,488,1055,456.5,1.0688524590163935,0.2364741327841239,0.0013792307422084754,0.8201948379162272,0.7325461901197858,0.9997165919054417,1.0,55.42372881355932,29.426040061633284,True,False,近期份额下降,2026Q2
C0028,电动汽车充电设施及并网,交通与充电,宽泛待细分,能源电力直接相关,True,True,1221,418193,0.002918283289692475,927,337646,0.002743912360474645,759,294889,0.0025722743036740003,564,259776,0.0021698936386944506,455,242709,0.0018738378502904346,1221,927,1.0635482866470514,2,1491,745.5,0.002456902999584548,1.1877893796319776,1.0635482866470514,0.06310253913107022,4,4,3,2907,0.00274482331794704,12,3,1.0,1157,2187,897.5,1.2888146911519198,0.387508824004066,0.0024949941200775516,1.1696553776254055,1.0844513517616412,2.3022203905520267e-05,0.0001613705881228056,77.79661016949153,68.1895223420647,True,False,平稳或增长证据不足,2026Q2
C0029,聚变等离子体诊断,核能与等离子体,方向候选,能源电力直接相关,True,True,555,418193,0.0013271439766059517,561,337646,0.0016611393966647042,450,294889,0.0015257532242332285,441,259776,0.0016970913046653673,375,242709,0.0015447335077586348,555,561,0.7989359467788432,2,1002,501.0,0.0016791153506650358,0.7903828501599481,0.7820109459977689,-0.06972947918426753,0,4,3,1566,0.0015046788658346283,12,3,1.0,747,1427,628.5,1.188244638602065,0.2719358613412664,0.0016769906841285587,0.7913842272150705,0.7134504636086942,0.9999954563857134,1.0,59.37596302003082,22.07241910631741,False,False,近期份额下降,2026Q2
C0030,碳基电极与多孔材料制备,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,78,418193,0.0001875441983142524,76,337646,0.00022631729981273353,80,294889,0.0002726373685921751,62,259776,0.00024024508842941214,58,242709,0.00024065755047637853,78,76,0.8286781367108746,2,138,69.0,0.00023328119412107285,0.8039404934497937,0.6878888220007382,-0.1870640250179907,1,0,3,234,0.0002288329555730537,1,0,0.08333333333333333,157,432,132.0,1.1879699248120301,0.4656496527805195,0.00023168399975242432,0.8094827373261021,0.6136921171312505,0.9348303498674758,1.0,37.744607087827426,22.81587057010786,False,False,近期份额下降,2026Q2
C0031,车辆驱动制动与运动控制,交通与充电,宽泛待细分,能源电力直接相关,True,True,744,418193,0.001778683511400776,683,337646,0.0020220637179346845,661,294889,0.0022403679419096133,611,259776,0.0023505579451933685,576,242709,0.0023716081683697815,744,683,0.8796377164699366,2,1294,647.0,0.0021863108315640263,0.8135547268584655,0.749990464328441,-0.11538331091538723,1,4,3,2088,0.002013705057081691,12,3,1.0,759,1455,593.0,1.2794612794612794,0.3042955749770498,0.002165450813570493,0.8213917860678639,0.7505805460650263,0.9999909839842411,1.0,64.60708782742681,28.58628659476117,True,False,近期份额下降,2026Q2
C0032,煤炭产业布局与清洁利用政策,能源政策与治理,政策类群,能源治理与政策研究,True,False,67,418193,0.0001612641195695801,48,337646,0.00014348220968519708,49,294889,0.0001676465806871139,53,259776,0.0002056497956955768,48,242709,0.00019951950765990356,67,48,1.1239311125985367,2,101,50.5,0.00017456600269038694,0.9238002651386863,0.7841686349559968,-0.01940728104799394,3,1,3,164,0.00015746430331396366,1,0,0.08333333333333333,101,233,83.5,1.2071005917159763,0.3015318238332714,0.00016979007924094634,0.9497852895205544,0.698128661719533,0.633517155203573,1.0,25.664483821263484,51.07473035439137,False,False,历史峰值以下的恢复或波动,2026Q2
C0033,石油产业与油价经济,化石能源,宽泛待细分,能源电力直接相关,True,True,1049,418193,0.0025073584220485085,805,337646,0.0023829880392046646,702,294889,0.0023792267259130813,694,259776,0.0026696034226276278,742,242709,0.003054499679123266,1049,805,1.0521909387700297,2,1499,749.5,0.002526295730916146,0.9925039223888605,0.8208736897848345,0.02622712382648018,2,4,3,2556,0.0024231910623887516,12,3,1.0,872,1890,742.5,1.1741761936785473,0.1917530190926698,0.0025083765893773305,0.999594093114593,0.9237740808296905,0.5027804785568649,1.0,67.31124807395994,50.993836671802775,True,False,历史峰值以下的恢复或波动,2026Q2
C0034,污泥资源化与水处理,生物质与资源循环,宽泛待细分,关联基础或环境研究,True,False,777,418193,0.0018575237476347929,589,337646,0.0017439744867922408,551,294889,0.0018678199848271378,536,259776,0.002062263839078074,518,242709,0.0021330075200342268,777,589,1.0651094736204585,2,1125,562.5,0.0019031191629351573,0.9760417444223286,0.8708472568371379,-0.002763842519997617,3,4,3,1917,0.0018231060730847237,12,3,1.0,1048,1887,785.5,1.3337571519389702,0.4880557146363644,0.001882746149612661,0.9866033973921247,0.9004249350689169,0.6132920812614513,1.0,73.24345146379045,54.356702619414484,False,False,历史峰值以下的恢复或波动,2026Q2
C0035,太阳能集热与热利用装置,太阳能,宽泛待细分,能源电力直接相关,True,True,90,418193,0.0002162133751266222,72,337646,0.00021448371550879974,48,294889,0.0001642597810772732,78,259776,0.0003017478310673417,52,242709,0.00021597472478649356,90,72,1.0080642934300132,2,150,75.0,0.0002581157732880707,0.837660451247653,0.7165366337906482,0.1374082811813082,1,2,3,210,0.00019831895723756502,3,0,0.25,78,254,102.0,0.7669902912621359,0.2397963752185866,0.0002517577037020929,0.8588153289738827,0.6617152268870244,0.8764391242139035,1.0,28.349383667180277,42.12249614791988,False,False,历史峰值以下的恢复或波动,2026Q2
C0036,风机传动支撑与轴承部件,风能与水能海洋能源,混杂待重分,质量限制观察,False,False,18,418193,4.419831425240343e-05,11,337646,3.402155487380962e-05,8,294889,2.8787796683645823e-05,15,259776,5.958078193049421e-05,2,242709,1.0284510704118742e-05,18,11,1.299126815818405,2,26,13.0,4.680116840215191e-05,0.9443848468187217,0.7418216549081939,0.21436753909409134,2,0,3,37,3.566922193661962e-05,0,0,0.0,22,40,10.5,2.0,0.2023748025791919,4.432942955551801e-05,0.9970422515148685,0.5505814581607753,0.5143666194749136,1.0,12.26502311248074,67.65793528505392,False,False,历史峰值以下的恢复或波动,2026Q2
C0037,光催化二氧化碳转化与氧化还原,碳与环境,宽泛待细分,能源电力直接相关,True,True,2526,418193,0.006036056268037691,2309,337646,0.0068324157374837656,2002,294889,0.0067820662187059715,1626,259776,0.006252138181287022,1355,242709,0.005576261703773181,2526,2309,0.8834439384188648,2,3935,1967.5,0.006542276959385394,0.9226231640008008,0.8834439384188648,-0.05826547230518875,0,4,3,6837,0.00655017940807581,12,3,1.0,2309,3602,1726.5,1.3371924746743848,0.6321108664837828,0.0065833384911600425,0.9168685882007692,0.8721814958383395,0.9996732164578813,1.0,98.21263482280433,35.27734976887519,True,False,近期份额下降,2026Q2
C0038,电气计量校准与测量不确定度,数字技术与测量,宽泛待细分,关联基础或环境研究,True,False,694,418193,0.0016592286080159017,459,337646,0.001359382996914393,408,294889,0.0013835076406199197,365,259776,0.0014049532771352022,362,242709,0.0014912540520972174,694,459,1.2205747841352408,2,824,412.0,0.0013821681370247976,1.2004535219481285,1.1126397984853447,0.09086537874725664,3,4,3,1561,0.0014673730818500713,12,3,1.0,879,1724,569.5,1.5425065731814198,0.2483978540249296,0.0013792307422084754,1.2030101688127133,1.0874957167313382,0.00016023541322771761,0.0009931947100891587,59.96918335901387,74.17950693374422,False,False,平稳或增长证据不足,2026Q2
C0039,碳达峰与综合节能政策,能源政策与治理,政策类群,能源治理与政策研究,True,False,109,418193,0.00026160623841287435,58,337646,0.00017306617044503153,48,294889,0.0001642597810772732,27,259776,0.00010570783890894135,25,242709,0.00010490200918201116,109,58,1.5115966207616787,2,85,42.5,0.00013938700467698643,1.8768337767148173,1.5115966207616787,0.23269563045664565,3,2,3,215,0.00019964406331172635,2,0,0.16666666666666666,147,285,70.5,2.06993006993007,0.3370791590175759,0.00014302514064138829,1.8290926842631703,1.3784399759588457,1.0776590591700554e-05,8.072241395854179e-05,31.10554699537751,89.91140215716486,False,False,多年背景上持续抬升,2026Q2
C0040,碳定价与减排经济机制,碳与环境,方向候选,能源电力直接相关,True,True,2212,418193,0.005285879474780681,2268,337646,0.006711121498368444,1747,294889,0.005918432318196597,1241,259776,0.004772228436561843,946,242709,0.0038937157525793555,2212,2268,0.7876298284967338,2,3509,1754.5,0.005741674967465143,0.9206162844000749,0.7876298284967338,-0.056516293812853835,1,4,3,6227,0.00597181109711524,12,3,1.0,2105,3858,1678.5,1.2539446263768979,0.4092742737964613,0.0058707220009468096,0.9003797955222872,0.8537257799554172,0.9999458410543399,1.0,88.91371340523884,32.71571648690293,False,False,近期份额下降,2026Q2
C0041,电池单体与模组构件装配,电化学储能,宽泛待细分,能源电力直接相关,True,True,8,418193,2.0307333575428605e-05,8,337646,2.5146366645859282e-05,4,294889,1.5240598244283083e-05,7,259776,2.882941061152946e-05,3,242709,1.4398314985766236e-05,8,8,0.8075653179411708,2,15,7.5,2.698788862869437e-05,0.752460996664897,0.7043964182641769,0.14350963816008466,2,0,3,20,2.023143282185699e-05,0,0,0.0,11,56,23.5,0.4897959183673469,0.4588262429248435,2.5928534268321854e-05,0.7832040702832577,0.3392895685259599,0.7333741041919495,1.0,20.007704160246533,32.110939907550076,False,False,近期份额下降,2026Q2
C0042,无线充电与充电器结构,交通与充电,宽泛待细分,能源电力直接相关,True,True,48,418193,0.00011587125628332792,49,337646,0.00014644060576118052,47,294889,0.00016087298146743253,38,259776,0.0001479909744725179,43,242709,0.0001789504862516661,48,49,0.7912508670736725,2,87,43.5,0.0001472157901168492,0.7870844302187812,0.6475045623534824,-0.16406770174849328,1,0,3,144,0.00014106161450398033,0,0,0.0,48,158,55.0,0.875,0.3126688731987729,0.00014637075796633306,0.7916284501989095,0.5573640427869565,0.9077563870711578,1.0,23.389830508474578,18.6633281972265,False,False,近期份额下降,2026Q2
